account_id,customer_id,account_type,balance,open_date,status
A5639,C5639,Savings,228833,2022-11-17,Active
A5640,C5640,Current,143743,2018-05-18,Active
A5641,C5641,Savings,308566,2020-11-01,Inactive
A5642,C5642,Savings,145808,2019-05-26,Active
A5643,C5643,Current,296088,2019-01-03,Inactive
A5644,C5644,Current,282355,2018-12-07,Inactive
A5645,C5645,Savings,401948,2020-12-13,Active
A5646,C5646,Savings,51623,2019-02-03,Inactive
A5647,C5647,Savings,201421,2021-12-08,Active
A5648,C5648,Savings,384467,2019-07-25,Active
A5649,C5649,Savings,389025,2021-09-01,Inactive
A5650,C5650,Savings,332777,2023-03-21,Active
A5651,C5651,Savings,11536,2020-01-08,Inactive
A5652,C5652,Current,450986,2021-10-03,Inactive
A5653,C5653,Current,281459,2021-08-28,Active
A5654,C5654,Current,121892,2021-06-18,Active
A5655,C5655,Current,492583,2020-05-31,Inactive
A5656,C5656,Savings,89396,2023-05-16,Inactive
A5657,C5657,Current,244763,2019-07-24,Inactive
A5658,C5658,Savings,298182,2019-07-11,Active
A5659,C5659,Savings,45484,2019-02-15,Inactive
A5660,C5660,Savings,333425,2018-11-06,Active
A5661,C5661,Current,144233,2020-08-19,Inactive
A5662,C5662,Savings,77884,2021-08-17,Inactive
A5663,C5663,Current,335678,2022-12-20,Active
A5664,C5664,Current,355481,2020-05-20,Active
A5665,C5665,Current,455651,2020-10-01,Inactive
A5666,C5666,Current,12515,2018-04-29,Inactive
A5667,C5667,Current,405763,2020-11-07,Active
A5668,C5668,Savings,323125,2019-08-27,Inactive
A5669,C5669,Savings,146440,2021-06-29,Active
A5670,C5670,Current,325589,2021-02-05,Active
A5671,C5671,Savings,136303,2022-11-12,Active
A5672,C5672,Current,290927,2023-04-03,Active
A5673,C5673,Current,387120,2020-07-27,Inactive
A5674,C5674,Current,253470,2020-06-02,Active
A5675,C5675,Savings,453700,2022-09-02,Inactive
A5676,C5676,Savings,156525,2022-05-22,Inactive
A5677,C5677,Savings,169341,2023-05-08,Active
A5678,C5678,Current,408884,2020-11-12,Inactive
A5679,C5679,Current,287272,2022-05-17,Active
A5680,C5680,Savings,245912,2021-03-30,Inactive
A5681,C5681,Current,375787,2021-04-03,Active
A5682,C5682,Current,150924,2020-09-11,Active
A5683,C5683,Current,151185,2018-09-26,Inactive
A5684,C5684,Savings,78658,2019-02-08,Active
A5685,C5685,Current,467606,2023-04-04,Active
A5686,C5686,Savings,118621,2018-11-06,Inactive
A5687,C5687,Savings,436529,2018-08-28,Active
A5688,C5688,Current,316357,2020-12-07,Inactive
A5689,C5689,Savings,24257,2021-06-18,Inactive
A5690,C5690,Current,211180,2018-12-08,Inactive
A5691,C5691,Savings,299281,2023-05-17,Active
A5692,C5692,Current,369394,2019-10-23,Inactive
A5693,C5693,Current,57663,2018-02-28,Inactive
A5694,C5694,Savings,277447,2022-10-26,Inactive
A5695,C5695,Current,129834,2018-10-25,Inactive
A5696,C5696,Savings,168207,2019-10-18,Active
A5697,C5697,Savings,317632,2020-05-21,Inactive
A5698,C5698,Current,136263,2020-01-25,Inactive
A5699,C5699,Current,475168,2020-06-26,Active
A5700,C5700,Current,33945,2019-01-05,Inactive
A5701,C5701,Savings,487326,2020-03-22,Active
A5702,C5702,Savings,480688,2023-02-19,Inactive
A5703,C5703,Savings,351898,2019-06-05,Inactive
A5704,C5704,Current,495787,2021-09-13,Inactive
A5705,C5705,Current,138024,2019-09-18,Inactive
A5706,C5706,Savings,316991,2021-02-11,Inactive
A5707,C5707,Savings,7094,2022-02-22,Inactive
A5708,C5708,Savings,199419,2022-09-29,Active
A5709,C5709,Savings,62818,2021-01-17,Inactive
A5710,C5710,Current,39530,2018-11-17,Active
A5711,C5711,Savings,494954,2022-04-17,Inactive
A5712,C5712,Current,175355,2019-02-01,Inactive
A5713,C5713,Savings,179856,2022-09-01,Inactive
A5714,C5714,Current,147798,2021-03-15,Inactive
A5715,C5715,Current,154655,2019-04-14,Active
A5716,C5716,Current,305064,2020-10-09,Inactive
A5717,C5717,Current,105441,2022-09-23,Active
A5718,C5718,Current,442899,2018-07-12,Inactive
A5719,C5719,Current,62300,2020-11-29,Inactive
A5720,C5720,Current,160684,2021-11-11,Inactive
A5721,C5721,Current,195899,2018-02-02,Active
A5722,C5722,Current,227545,2020-01-30,Active
A5723,C5723,Savings,52859,2019-03-30,Active
A5724,C5724,Savings,111095,2021-01-01,Active
A5725,C5725,Savings,393730,2018-09-17,Active
A5726,C5726,Savings,266943,2022-10-20,Inactive
A5727,C5727,Current,223428,2023-04-17,Inactive
A5728,C5728,Savings,170254,2021-05-17,Active
A5729,C5729,Current,465257,2018-08-26,Active
A5730,C5730,Savings,334258,2021-08-03,Inactive
A5731,C5731,Savings,185664,2022-06-02,Inactive
A5732,C5732,Savings,162053,2023-01-29,Inactive
A5733,C5733,Current,206738,2022-02-02,Inactive
A5734,C5734,Savings,449786,2019-02-01,Inactive
A5735,C5735,Current,470507,2020-03-30,Inactive
A5736,C5736,Current,207131,2019-07-28,Active
A5737,C5737,Savings,382941,2021-11-20,Inactive
A5738,C5738,Savings,385450,2022-12-16,Active
A5739,C5739,Current,317459,2021-01-12,Active
A5740,C5740,Savings,387099,2019-10-08,Active
A5741,C5741,Current,354836,2019-03-21,Active
A5742,C5742,Savings,396211,2018-03-22,Inactive
A5743,C5743,Current,219290,2023-03-20,Inactive
A5744,C5744,Current,366597,2018-01-24,Inactive
A5745,C5745,Savings,167114,2018-05-14,Active
A5746,C5746,Current,54738,2018-10-27,Active
A5747,C5747,Current,422256,2018-08-02,Inactive
A5748,C5748,Current,273547,2018-01-19,Active
A5749,C5749,Current,258939,2021-04-19,Inactive
A5750,C5750,Savings,457863,2018-06-18,Active
A5751,C5751,Current,398650,2018-10-29,Active
A5752,C5752,Savings,137470,2022-03-27,Inactive
A5753,C5753,Current,488054,2019-11-22,Active
A5754,C5754,Current,251017,2021-06-21,Inactive
A5755,C5755,Savings,401723,2022-11-21,Inactive
A5756,C5756,Current,80577,2018-11-27,Active
A5757,C5757,Savings,459761,2018-05-25,Inactive
A5758,C5758,Savings,135921,2018-02-05,Active
A5759,C5759,Current,33752,2018-09-02,Active
A5760,C5760,Current,51991,2022-01-25,Active
A5761,C5761,Current,425364,2019-06-27,Inactive
A5762,C5762,Savings,273400,2018-01-22,Active
A5763,C5763,Current,178043,2022-02-23,Active
A5764,C5764,Current,309098,2019-08-05,Active
A5765,C5765,Savings,44912,2022-03-06,Active
A5766,C5766,Savings,323488,2019-04-07,Inactive
A5767,C5767,Current,99192,2018-08-05,Active
A5768,C5768,Current,281358,2020-03-29,Inactive
A5769,C5769,Current,198114,2018-09-14,Inactive
A5770,C5770,Current,266551,2019-09-11,Active
A5771,C5771,Savings,341307,2020-06-16,Inactive
A5772,C5772,Current,453276,2019-04-28,Active
A5773,C5773,Current,378170,2021-07-02,Inactive
A5774,C5774,Current,472379,2021-05-25,Active
A5775,C5775,Savings,53164,2018-03-05,Inactive
A5776,C5776,Current,313102,2020-12-12,Active
A5777,C5777,Current,41571,2020-07-19,Active
A5778,C5778,Current,13654,2022-08-13,Inactive
A5779,C5779,Current,492153,2022-09-29,Inactive
A5780,C5780,Current,147469,2019-12-21,Inactive
A5781,C5781,Current,280980,2023-04-17,Inactive
A5782,C5782,Current,402266,2019-09-06,Inactive
A5783,C5783,Current,72209,2018-04-15,Active
A5784,C5784,Current,311258,2020-04-04,Inactive
A5785,C5785,Savings,441876,2020-08-13,Inactive
A5786,C5786,Current,340481,2023-04-07,Active
A5787,C5787,Current,179545,2019-07-02,Inactive
A5788,C5788,Current,219923,2023-05-07,Inactive
A5789,C5789,Savings,64848,2022-09-27,Active
A5790,C5790,Savings,402641,2021-11-15,Inactive
A5791,C5791,Savings,16328,2022-08-25,Inactive
A5792,C5792,Current,418557,2022-04-03,Inactive
A5793,C5793,Current,418101,2022-10-14,Active
A5794,C5794,Current,131177,2022-09-20,Inactive
A5795,C5795,Current,482966,2022-01-05,Active
A5796,C5796,Savings,179528,2019-10-21,Active
A5797,C5797,Current,381906,2018-12-16,Active
A5798,C5798,Savings,298974,2021-05-20,Inactive
A5799,C5799,Savings,275912,2022-11-28,Inactive
A5800,C5800,Savings,16805,2019-01-07,Active
A5801,C5801,Savings,231376,2019-12-03,Inactive
A5802,C5802,Current,375787,2020-02-14,Active
A5803,C5803,Current,407725,2020-01-03,Active
A5804,C5804,Savings,362243,2023-03-31,Active
A5805,C5805,Savings,373302,2021-12-10,Inactive
A5806,C5806,Current,408790,2020-10-26,Inactive
A5807,C5807,Current,184765,2020-02-17,Inactive
A5808,C5808,Savings,179925,2023-06-19,Inactive
A5809,C5809,Current,305406,2020-04-01,Active
A5810,C5810,Current,214807,2021-09-17,Inactive
A5811,C5811,Current,89265,2020-08-24,Active
A5812,C5812,Current,243347,2018-10-16,Active
A5813,C5813,Savings,203914,2018-06-13,Inactive
A5814,C5814,Current,160378,2023-01-03,Active
A5815,C5815,Savings,185185,2019-09-13,Inactive
A5816,C5816,Current,365756,2022-05-10,Inactive
A5817,C5817,Savings,374511,2018-10-08,Inactive
A5818,C5818,Savings,462197,2023-04-06,Active
A5819,C5819,Savings,361768,2018-10-27,Active
A5820,C5820,Current,377510,2021-05-08,Active
A5821,C5821,Current,338142,2018-11-25,Inactive
A5822,C5822,Savings,307062,2018-11-29,Active
A5823,C5823,Savings,80580,2020-12-08,Inactive
A5824,C5824,Savings,257527,2021-03-25,Active
A5825,C5825,Savings,15992,2022-08-09,Inactive
A5826,C5826,Current,162386,2022-12-10,Active
A5827,C5827,Savings,323073,2021-03-10,Active
A5828,C5828,Current,458618,2018-07-08,Active
A5829,C5829,Current,154162,2018-03-31,Inactive
A5830,C5830,Savings,46858,2019-01-19,Active
A5831,C5831,Current,370205,2022-07-02,Inactive
A5832,C5832,Savings,73469,2023-02-23,Active
A5833,C5833,Savings,283094,2018-04-20,Inactive
A5834,C5834,Savings,434420,2020-03-07,Active
A5835,C5835,Savings,91691,2019-10-30,Active
A5836,C5836,Current,39301,2021-12-08,Active
A5837,C5837,Savings,76902,2023-02-03,Inactive
A5838,C5838,Current,244862,2021-05-11,Active
A5839,C5839,Current,50985,2020-08-16,Active
A5840,C5840,Current,319012,2022-09-13,Inactive
A5841,C5841,Savings,333067,2020-02-01,Active
A5842,C5842,Current,395108,2018-04-08,Active
A5843,C5843,Current,418469,2023-06-14,Active
A5844,C5844,Savings,103369,2022-04-04,Active
A5845,C5845,Current,377664,2018-03-18,Inactive
A5846,C5846,Current,196826,2021-10-07,Inactive
A5847,C5847,Savings,103449,2021-12-25,Active
A5848,C5848,Current,407681,2019-07-31,Inactive
A5849,C5849,Savings,168188,2019-08-04,Inactive
A5850,C5850,Current,276856,2019-05-19,Inactive
A5851,C5851,Current,488982,2018-12-04,Inactive
A5852,C5852,Savings,202627,2018-05-12,Inactive
A5853,C5853,Savings,175448,2020-04-10,Inactive
A5854,C5854,Current,126940,2021-05-03,Active
A5855,C5855,Current,94070,2020-10-20,Inactive
A5856,C5856,Savings,252995,2019-11-09,Active
A5857,C5857,Current,303265,2019-11-06,Active
A5858,C5858,Current,371429,2023-02-24,Active
A5859,C5859,Savings,384525,2020-04-20,Inactive
A5860,C5860,Current,426357,2019-05-13,Active
A5861,C5861,Current,194681,2018-06-01,Inactive
A5862,C5862,Current,414857,2023-04-16,Inactive
A5863,C5863,Savings,17466,2020-05-09,Inactive
A5864,C5864,Current,370263,2022-02-17,Active
A5865,C5865,Savings,180367,2023-03-29,Inactive
A5866,C5866,Current,204848,2018-09-18,Active
A5867,C5867,Current,317024,2020-05-23,Active
A5868,C5868,Current,97952,2020-11-23,Active
A5869,C5869,Current,459782,2022-09-27,Active
A5870,C5870,Current,348285,2022-04-13,Inactive
A5871,C5871,Current,419658,2020-02-24,Inactive
A5872,C5872,Current,92563,2019-05-22,Active
A5873,C5873,Savings,190703,2021-05-05,Inactive
A5874,C5874,Savings,275262,2019-10-27,Active
A5875,C5875,Current,411641,2021-10-21,Inactive
A5876,C5876,Savings,489733,2020-07-12,Active
A5877,C5877,Savings,68520,2019-03-03,Active
A5878,C5878,Savings,353774,2023-02-25,Active
A5879,C5879,Current,100856,2020-06-08,Inactive
A5880,C5880,Savings,470796,2022-02-13,Inactive
A5881,C5881,Current,377147,2019-07-18,Active
A5882,C5882,Savings,474691,2022-01-03,Active
A5883,C5883,Current,106827,2021-11-16,Inactive
A5884,C5884,Current,18506,2022-07-21,Active
A5885,C5885,Current,388011,2019-10-25,Active
A5886,C5886,Savings,65554,2018-01-03,Inactive
A5887,C5887,Savings,347724,2019-07-09,Inactive
A5888,C5888,Savings,97463,2022-03-21,Active
A5889,C5889,Current,269033,2020-12-19,Active
A5890,C5890,Current,389559,2019-12-26,Active
A5891,C5891,Current,194954,2020-02-13,Inactive
A5892,C5892,Current,57098,2020-04-22,Active
A5893,C5893,Savings,172946,2020-06-11,Active
A5894,C5894,Current,499417,2021-12-20,Inactive
A5895,C5895,Savings,377614,2020-08-29,Active
A5896,C5896,Current,102542,2018-01-11,Active
A5897,C5897,Current,260352,2020-04-28,Inactive
A5898,C5898,Current,62695,2019-09-02,Inactive
A5899,C5899,Current,479198,2019-10-10,Active
A5900,C5900,Current,496077,2018-09-17,Active
A5901,C5901,Current,197209,2020-03-12,Active
A5902,C5902,Savings,425856,2019-09-16,Inactive
A5903,C5903,Savings,261618,2019-05-10,Active
A5904,C5904,Savings,444140,2022-09-07,Inactive
A5905,C5905,Savings,41127,2022-04-16,Active
A5906,C5906,Current,336996,2021-11-29,Active
A5907,C5907,Savings,351206,2022-02-27,Inactive
A5908,C5908,Savings,213660,2023-05-01,Active
A5909,C5909,Savings,23851,2019-01-17,Active
A5910,C5910,Current,9098,2020-03-23,Inactive
A5911,C5911,Savings,263116,2023-02-03,Inactive
A5912,C5912,Savings,307683,2022-12-06,Inactive
A5913,C5913,Savings,12555,2020-05-14,Active
A5914,C5914,Current,349256,2020-05-22,Active
A5915,C5915,Savings,344688,2019-02-20,Inactive
A5916,C5916,Current,191573,2020-12-10,Active
A5917,C5917,Current,176664,2022-04-11,Active
A5918,C5918,Savings,224184,2018-02-15,Inactive
A5919,C5919,Savings,363015,2022-05-11,Inactive
A5920,C5920,Current,472563,2018-12-30,Active
A5921,C5921,Savings,322177,2019-09-16,Inactive
A5922,C5922,Current,228370,2022-09-10,Active
A5923,C5923,Savings,393341,2019-08-24,Inactive
A5924,C5924,Current,452262,2018-06-18,Active
A5925,C5925,Current,128865,2022-07-19,Active
A5926,C5926,Savings,142263,2018-11-05,Active
A5927,C5927,Current,232152,2018-01-06,Active
A5928,C5928,Savings,302726,2018-12-29,Active
A5929,C5929,Current,371935,2022-01-25,Active
A5930,C5930,Savings,72318,2021-05-11,Active
A5931,C5931,Savings,258153,2022-07-15,Active
A5932,C5932,Savings,495526,2018-11-25,Active
A5933,C5933,Current,283708,2021-08-10,Inactive
A5934,C5934,Current,32883,2022-03-13,Inactive
A5935,C5935,Savings,388351,2021-02-08,Inactive
A5936,C5936,Current,277680,2021-11-06,Active
A5937,C5937,Current,186214,2022-01-24,Active
A5938,C5938,Savings,310985,2019-04-02,Active
A5939,C5939,Savings,238854,2021-11-14,Active
A5940,C5940,Current,117414,2021-07-29,Active
A5941,C5941,Current,177216,2022-07-13,Active
A5942,C5942,Current,265509,2018-01-28,Active
A5943,C5943,Current,218092,2018-12-15,Inactive
A5944,C5944,Savings,477319,2022-03-14,Active
A5945,C5945,Current,349239,2022-09-11,Active
A5946,C5946,Current,441933,2020-12-18,Inactive
A5947,C5947,Current,419786,2019-08-12,Active
A5948,C5948,Savings,25057,2018-03-25,Active
A5949,C5949,Current,218854,2018-04-19,Inactive
A5950,C5950,Current,345014,2019-01-02,Inactive
A5951,C5951,Current,430202,2019-05-25,Active
A5952,C5952,Current,152954,2020-12-24,Inactive
A5953,C5953,Savings,32097,2021-02-03,Active
A5954,C5954,Savings,360367,2020-01-24,Active
A5955,C5955,Savings,5222,2020-06-19,Inactive
A5956,C5956,Current,110831,2019-12-08,Active
A5957,C5957,Savings,108544,2019-10-14,Active
A5958,C5958,Current,83039,2023-06-15,Active
A5959,C5959,Current,31088,2019-01-25,Active
A5960,C5960,Savings,141416,2021-08-28,Active
A5961,C5961,Savings,408455,2019-06-10,Inactive
A5962,C5962,Savings,461939,2022-10-22,Active
A5963,C5963,Savings,108227,2018-04-19,Inactive
A5964,C5964,Current,363363,2018-04-11,Inactive
A5965,C5965,Savings,406939,2020-03-09,Inactive
A5966,C5966,Current,147187,2020-09-13,Active
A5967,C5967,Current,378169,2018-07-28,Active
A5968,C5968,Current,296221,2018-05-31,Active
A5969,C5969,Current,481302,2020-09-13,Inactive
A5970,C5970,Savings,84582,2021-11-10,Active
A5971,C5971,Savings,322669,2019-12-29,Inactive
A5972,C5972,Savings,5896,2019-02-12,Inactive
A5973,C5973,Current,362236,2020-08-21,Inactive
A5974,C5974,Savings,199327,2023-01-15,Active
A5975,C5975,Current,52979,2018-02-28,Inactive
A5976,C5976,Current,408277,2020-12-25,Active
A5977,C5977,Savings,66867,2020-08-03,Inactive
A5978,C5978,Savings,19106,2019-02-03,Active
A5979,C5979,Savings,209164,2021-06-26,Active
A5980,C5980,Current,475671,2022-01-22,Active
A5981,C5981,Current,107276,2018-09-15,Active
A5982,C5982,Savings,482455,2022-02-23,Active
A5983,C5983,Current,150704,2019-02-25,Active
A5984,C5984,Current,284181,2020-06-07,Active
A5985,C5985,Current,306034,2020-12-04,Active
A5986,C5986,Savings,283642,2021-06-12,Active
A5987,C5987,Savings,297869,2019-10-18,Active
A5988,C5988,Current,130816,2020-04-03,Inactive
A5989,C5989,Savings,398869,2023-03-23,Inactive
A5990,C5990,Current,430132,2023-06-14,Active
A5991,C5991,Savings,246124,2020-07-27,Inactive
A5992,C5992,Current,259138,2023-06-03,Inactive
A5993,C5993,Savings,230775,2021-05-20,Inactive
A5994,C5994,Current,100245,2020-06-25,Active
A5995,C5995,Savings,497624,2018-05-14,Inactive
A5996,C5996,Savings,406240,2019-01-06,Active
A5997,C5997,Savings,134514,2021-10-08,Active
A5998,C5998,Savings,133075,2023-05-13,Inactive
A5999,C5999,Current,134172,2021-03-06,Active
A6000,C6000,Current,474223,2021-04-23,Inactive
A6001,C6001,Savings,250050,2018-06-15,Active
A6002,C6002,Current,447788,2021-08-22,Active
A6003,C6003,Current,63797,2019-05-03,Inactive
A6004,C6004,Savings,471888,2020-05-16,Inactive
A6005,C6005,Savings,95808,2018-05-18,Inactive
A6006,C6006,Current,471001,2023-02-23,Active
A6007,C6007,Current,271902,2018-03-21,Active
A6008,C6008,Savings,340047,2021-12-05,Active
A6009,C6009,Savings,69911,2022-07-11,Inactive
A6010,C6010,Savings,112421,2022-07-01,Inactive
A6011,C6011,Savings,224731,2022-08-31,Inactive
A6012,C6012,Savings,278382,2022-07-05,Inactive
A6013,C6013,Savings,72916,2022-05-29,Active
A6014,C6014,Savings,44014,2022-01-24,Active
A6015,C6015,Savings,16062,2019-05-02,Active
A6016,C6016,Current,360089,2022-07-10,Inactive
A6017,C6017,Savings,341520,2022-07-15,Active
A6018,C6018,Current,489860,2021-08-16,Active
A6019,C6019,Current,20763,2022-07-07,Active
A6020,C6020,Current,147837,2021-10-25,Active
A6021,C6021,Current,282566,2022-04-10,Inactive
A6022,C6022,Savings,268675,2020-01-30,Active
A6023,C6023,Savings,184988,2018-02-19,Inactive
A6024,C6024,Savings,474007,2020-09-19,Inactive
A6025,C6025,Current,59024,2018-04-04,Inactive
A6026,C6026,Current,191981,2018-01-07,Inactive
A6027,C6027,Savings,351938,2019-02-10,Inactive
A6028,C6028,Current,106815,2019-04-01,Inactive
A6029,C6029,Savings,250049,2021-04-03,Inactive
A6030,C6030,Current,22931,2020-10-18,Active
A6031,C6031,Current,407752,2022-11-13,Inactive
A6032,C6032,Savings,155983,2020-04-02,Active
A6033,C6033,Current,189384,2018-09-03,Inactive
A6034,C6034,Current,335220,2020-03-20,Inactive
A6035,C6035,Current,243162,2023-04-03,Inactive
A6036,C6036,Current,375686,2019-01-07,Active
A6037,C6037,Savings,384656,2022-04-14,Inactive
A6038,C6038,Savings,16480,2019-10-14,Inactive
A6039,C6039,Current,300756,2022-07-09,Active
A6040,C6040,Savings,51391,2023-03-19,Inactive
A6041,C6041,Current,468081,2018-04-02,Active
A6042,C6042,Current,133807,2018-12-21,Active
A6043,C6043,Current,213691,2018-09-11,Inactive
A6044,C6044,Current,208460,2020-11-27,Active
A6045,C6045,Current,32286,2022-12-25,Active
A6046,C6046,Current,190997,2020-04-30,Active
A6047,C6047,Savings,423464,2018-01-05,Inactive
A6048,C6048,Current,467652,2020-12-15,Inactive
A6049,C6049,Current,160879,2022-11-24,Active
A6050,C6050,Current,109830,2019-03-20,Active
A6051,C6051,Savings,409051,2018-01-24,Inactive
A6052,C6052,Current,99571,2022-08-03,Inactive
A6053,C6053,Savings,461471,2020-06-06,Inactive
A6054,C6054,Current,152016,2020-03-08,Inactive
