payment_id,loan_id,due_date,payment_date,amount_paid,payment_status
P022171,L4431,2020-01-19,2020-01-19,17053,Paid
P022172,L1227,2021-09-15,2021-10-05,24841,Delayed
P022173,L4906,2021-03-24,2021-03-24,39694,Paid
P022174,L0349,2020-09-07,2020-09-07,38706,Paid
P022175,L3929,2023-03-21,,43133,Missed
P022176,L4137,2020-12-27,2021-01-16,9301,Delayed
P022177,L5724,2023-11-28,2023-11-28,35736,Paid
P022178,L6715,2022-02-20,2022-02-20,12119,Paid
P022179,L0934,2023-09-14,2023-09-19,4665,Delayed
P022180,L3821,2020-08-23,2020-08-23,47936,Paid
P022181,L4733,2022-11-26,2022-12-06,17819,Delayed
P022182,L7932,2020-01-31,2020-02-05,17837,Delayed
P022183,L5635,2023-05-21,2023-05-21,44863,Paid
P022184,L6355,2020-10-19,2020-10-29,26689,Delayed
P022185,L3508,2020-09-12,2020-09-22,35631,Delayed
P022186,L6528,2022-08-25,2022-08-30,5738,Delayed
P022187,L1024,2020-11-30,2020-12-20,20450,Delayed
P022188,L3917,2020-04-28,2020-05-03,2738,Delayed
P022189,L4864,2021-10-20,2021-10-20,23129,Paid
P022190,L7364,2022-10-06,2022-10-06,17025,Paid
P022191,L1171,2021-09-27,2021-09-27,1096,Paid
P022192,L4001,2020-10-16,2020-10-16,10654,Paid
P022193,L4980,2021-12-27,2021-12-27,10871,Paid
P022194,L2498,2021-03-20,,39249,Missed
P022195,L8568,2023-01-12,2023-01-12,1171,Paid
P022196,L4918,2023-12-04,2023-12-09,15876,Delayed
P022197,L4474,2024-01-08,2024-01-18,13427,Delayed
P022198,L2439,2023-12-14,2023-12-14,16313,Paid
P022199,L2355,2021-09-17,2021-09-17,19879,Paid
P022200,L4872,2023-01-13,2023-01-23,4628,Delayed
P022201,L2999,2021-01-04,2021-01-24,4815,Delayed
P022202,L4029,2024-01-08,2024-01-28,16583,Delayed
P022203,L6503,2022-01-02,2022-01-12,48782,Delayed
P022204,L1817,2020-04-29,2020-04-29,41222,Paid
P022205,L7915,2022-05-19,2022-05-29,37183,Delayed
P022206,L1897,2021-12-17,2021-12-27,26511,Delayed
P022207,L0594,2020-11-15,2020-11-15,13545,Paid
P022208,L8315,2023-05-15,,28725,Missed
P022209,L2961,2023-07-06,2023-07-16,32664,Delayed
P022210,L6717,2020-12-06,2020-12-06,41816,Paid
P022211,L5378,2020-10-14,2020-10-14,44950,Paid
P022212,L4896,2022-01-24,,13828,Missed
P022213,L3735,2021-12-12,2021-12-22,38686,Delayed
P022214,L8315,2020-06-27,2020-06-27,19237,Paid
P022215,L3350,2023-12-05,2023-12-05,39493,Paid
P022216,L5661,2023-03-20,2023-03-20,46683,Paid
P022217,L2086,2021-08-05,2021-08-25,19550,Delayed
P022218,L4265,2021-02-03,2021-02-03,20477,Paid
P022219,L4601,2020-02-21,2020-03-12,10028,Delayed
P022220,L5285,2024-01-16,2024-01-16,23766,Paid
P022221,L2633,2022-10-31,2022-11-20,45009,Delayed
P022222,L2013,2020-08-28,2020-09-17,4029,Delayed
P022223,L6672,2023-01-28,2023-01-28,14751,Paid
P022224,L2919,2021-07-24,2021-07-24,4594,Paid
P022225,L3458,2020-08-24,2020-08-24,13141,Paid
P022226,L4767,2023-03-26,2023-03-26,17635,Paid
P022227,L7364,2020-07-01,2020-07-01,37287,Paid
P022228,L0714,2021-12-15,2021-12-15,44919,Paid
P022229,L3549,2020-12-03,2020-12-03,3204,Paid
P022230,L0439,2023-04-19,,22738,Missed
P022231,L0296,2020-09-17,2020-09-17,23699,Paid
P022232,L1222,2020-06-10,2020-06-30,47614,Delayed
P022233,L6075,2023-04-13,2023-04-13,42450,Paid
P022234,L1565,2021-11-17,2021-11-27,32804,Delayed
P022235,L3676,2023-10-31,2023-11-20,42946,Delayed
P022236,L6726,2024-01-28,2024-02-02,43688,Delayed
P022237,L3504,2023-11-06,2023-11-16,23295,Delayed
P022238,L8772,2021-03-21,2021-03-26,27982,Delayed
P022239,L6928,2023-09-07,2023-09-07,41325,Paid
P022240,L5343,2022-12-15,2022-12-15,1019,Paid
P022241,L0703,2020-03-08,2020-03-28,18576,Delayed
P022242,L2020,2022-03-01,2022-03-11,21599,Delayed
P022243,L2988,2023-10-31,,2916,Missed
P022244,L5989,2020-02-01,2020-02-01,37849,Paid
P022245,L5630,2024-02-03,2024-02-03,15877,Paid
P022246,L4444,2020-06-09,2020-06-29,9472,Delayed
P022247,L7407,2023-12-24,,35205,Missed
P022248,L0758,2020-05-14,2020-05-14,5652,Paid
P022249,L1469,2022-02-04,2022-02-09,45079,Delayed
P022250,L2700,2022-10-30,2022-10-30,14522,Paid
P022251,L2117,2021-01-08,2021-01-28,46447,Delayed
P022252,L5128,2022-07-02,2022-07-02,44894,Paid
P022253,L7722,2022-01-02,2022-01-02,47039,Paid
P022254,L2937,2020-05-30,2020-06-04,11103,Delayed
P022255,L3337,2022-10-14,2022-11-03,29673,Delayed
P022256,L8695,2024-01-13,2024-01-18,10484,Delayed
P022257,L7961,2021-07-18,2021-07-23,48374,Delayed
P022258,L4389,2023-02-02,2023-02-02,33251,Paid
P022259,L7274,2022-07-15,,13207,Missed
P022260,L8382,2020-11-19,2020-11-19,27021,Paid
P022261,L2660,2022-04-30,2022-05-10,22929,Delayed
P022262,L6793,2021-12-31,2022-01-20,11195,Delayed
P022263,L5678,2020-06-14,2020-06-14,44484,Paid
P022264,L3910,2023-02-19,2023-03-01,16121,Delayed
P022265,L3543,2023-05-01,2023-05-06,47435,Delayed
P022266,L7079,2023-07-09,2023-07-29,38444,Delayed
P022267,L0839,2020-06-04,2020-06-24,47497,Delayed
P022268,L6245,2023-03-05,,6755,Missed
P022269,L7957,2022-05-03,2022-05-03,40260,Paid
P022270,L4905,2020-07-08,2020-07-28,32890,Delayed
P022271,L4141,2020-03-19,2020-04-08,32615,Delayed
P022272,L0488,2020-03-04,2020-03-04,5160,Paid
P022273,L8276,2022-12-07,2022-12-12,23614,Delayed
P022274,L0930,2022-11-03,2022-11-03,24027,Paid
P022275,L2195,2021-12-24,2021-12-24,14209,Paid
P022276,L3311,2021-05-26,2021-05-26,12752,Paid
P022277,L8753,2022-01-24,2022-02-03,49264,Delayed
P022278,L6569,2022-12-06,2022-12-06,36757,Paid
P022279,L3807,2020-07-11,,49889,Missed
P022280,L8385,2022-04-03,2022-04-13,24960,Delayed
P022281,L2317,2021-05-12,2021-05-12,11369,Paid
P022282,L7289,2022-08-15,2022-09-04,36275,Delayed
P022283,L7436,2023-04-03,2023-04-03,33036,Paid
P022284,L7671,2022-02-15,2022-02-25,33181,Delayed
P022285,L8059,2023-03-03,2023-03-03,26605,Paid
P022286,L0423,2021-09-07,2021-09-07,40381,Paid
P022287,L7344,2021-11-02,2021-11-02,32628,Paid
P022288,L7981,2021-06-11,2021-06-21,37934,Delayed
P022289,L5800,2021-12-05,2021-12-25,43518,Delayed
P022290,L6891,2020-04-20,2020-04-20,9517,Paid
P022291,L0200,2022-01-30,2022-01-30,49326,Paid
P022292,L4045,2020-06-27,2020-07-07,7291,Delayed
P022293,L4420,2024-02-04,2024-02-04,38251,Paid
P022294,L6798,2020-06-09,,38367,Missed
P022295,L5797,2023-08-31,2023-08-31,33639,Paid
P022296,L5790,2022-06-14,2022-06-19,15140,Delayed
P022297,L3414,2020-02-22,2020-02-22,4365,Paid
P022298,L6366,2022-12-27,,7361,Missed
P022299,L6604,2020-08-15,2020-08-25,26373,Delayed
P022300,L8750,2021-10-29,2021-11-08,44552,Delayed
P022301,L3066,2024-01-10,,19157,Missed
P022302,L6588,2021-05-19,2021-05-19,3334,Paid
P022303,L0696,2020-01-17,2020-01-22,26563,Delayed
P022304,L8602,2021-08-31,2021-08-31,45297,Paid
P022305,L7381,2021-07-03,,16524,Missed
P022306,L6757,2021-01-20,2021-01-30,22714,Delayed
P022307,L0282,2021-03-21,,26370,Missed
P022308,L3597,2023-01-01,2023-01-11,28659,Delayed
P022309,L0199,2022-04-18,2022-04-23,44745,Delayed
P022310,L4368,2024-02-06,2024-02-06,21024,Paid
P022311,L2863,2023-03-02,2023-03-12,5503,Delayed
P022312,L3895,2020-04-05,2020-04-05,42108,Paid
P022313,L8166,2020-06-28,2020-06-28,36954,Paid
P022314,L2749,2021-10-24,2021-10-24,22554,Paid
P022315,L3170,2022-10-22,2022-11-01,14395,Delayed
P022316,L0627,2022-10-03,2022-10-03,20584,Paid
P022317,L8256,2023-02-04,2023-02-04,37797,Paid
P022318,L7619,2020-01-20,2020-01-25,42607,Delayed
P022319,L6011,2023-03-23,2023-03-23,28424,Paid
P022320,L2777,2022-09-22,2022-10-02,4526,Delayed
P022321,L8978,2020-12-28,2020-12-28,9344,Paid
P022322,L6703,2021-09-29,,5613,Missed
P022323,L4489,2023-12-01,2023-12-21,13203,Delayed
P022324,L6861,2023-01-17,2023-01-27,44741,Delayed
P022325,L7615,2020-01-14,2020-01-24,32865,Delayed
P022326,L2644,2023-10-29,2023-10-29,24977,Paid
P022327,L6889,2021-03-21,2021-03-31,36600,Delayed
P022328,L6402,2023-03-07,2023-03-07,11251,Paid
P022329,L4102,2021-10-28,2021-10-28,10051,Paid
P022330,L7300,2022-11-26,2022-11-26,12542,Paid
P022331,L3778,2022-05-11,2022-05-11,28655,Paid
P022332,L0871,2022-06-02,,46393,Missed
P022333,L3252,2021-10-01,2021-10-11,48170,Delayed
P022334,L0151,2023-12-03,2023-12-03,27497,Paid
P022335,L2925,2020-07-03,2020-07-03,40877,Paid
P022336,L3089,2020-09-21,2020-09-21,39566,Paid
P022337,L5459,2021-06-16,2021-07-06,45167,Delayed
P022338,L3746,2024-02-02,2024-02-02,8940,Paid
P022339,L8098,2023-02-06,2023-02-06,7553,Paid
P022340,L3492,2022-05-02,2022-05-07,5675,Delayed
P022341,L7163,2023-06-18,2023-06-18,25222,Paid
P022342,L2479,2024-01-06,2024-01-06,14646,Paid
P022343,L3455,2022-05-31,2022-05-31,47519,Paid
P022344,L1049,2021-08-17,2021-09-06,24328,Delayed
P022345,L0235,2021-09-16,2021-10-06,30553,Delayed
P022346,L1225,2020-03-13,,9771,Missed
P022347,L0577,2022-10-03,2022-10-08,45645,Delayed
P022348,L2069,2023-03-30,2023-04-04,13504,Delayed
P022349,L4408,2022-02-01,,17492,Missed
P022350,L0549,2023-01-11,2023-01-16,32977,Delayed
P022351,L6568,2022-03-04,2022-03-09,39466,Delayed
P022352,L0566,2021-02-16,2021-02-21,4494,Delayed
P022353,L0425,2023-11-18,,23100,Missed
P022354,L0767,2023-11-23,2023-11-23,20536,Paid
P022355,L1705,2020-03-13,2020-04-02,22420,Delayed
P022356,L1805,2021-12-29,2022-01-03,29762,Delayed
P022357,L4461,2022-11-14,2022-11-19,29354,Delayed
P022358,L1691,2021-03-26,2021-03-26,48500,Paid
P022359,L7932,2021-04-01,,23184,Missed
P022360,L3431,2020-10-05,,4601,Missed
P022361,L5699,2022-10-23,2022-11-02,26033,Delayed
P022362,L5810,2022-01-15,2022-01-15,48962,Paid
P022363,L8015,2021-10-04,2021-10-14,16800,Delayed
P022364,L1543,2021-04-10,2021-04-10,41524,Paid
P022365,L1939,2024-01-18,2024-01-28,10896,Delayed
P022366,L8497,2023-07-03,2023-07-13,14656,Delayed
P022367,L1054,2020-06-10,2020-06-10,7138,Paid
P022368,L6987,2023-06-19,2023-06-19,41535,Paid
P022369,L0665,2020-04-04,2020-04-04,28637,Paid
P022370,L5700,2020-06-06,2020-06-11,49351,Delayed
P022371,L7635,2022-11-05,2022-11-05,32043,Paid
P022372,L4148,2022-12-13,2022-12-18,33436,Delayed
P022373,L6137,2020-05-11,2020-05-21,25417,Delayed
P022374,L3663,2020-07-14,2020-07-14,44869,Paid
P022375,L3438,2023-02-25,2023-03-17,17127,Delayed
P022376,L5174,2021-05-17,2021-06-06,7982,Delayed
P022377,L4799,2023-07-03,2023-07-03,24402,Paid
P022378,L7959,2021-01-10,2021-01-20,45544,Delayed
P022379,L6129,2020-11-12,2020-12-02,34797,Delayed
P022380,L6087,2023-12-14,2024-01-03,2164,Delayed
P022381,L7215,2022-09-30,2022-09-30,3471,Paid
P022382,L6639,2023-09-01,2023-09-06,14315,Delayed
P022383,L0050,2024-01-22,2024-01-27,26954,Delayed
P022384,L2708,2021-11-09,2021-11-14,21396,Delayed
P022385,L8212,2021-06-02,2021-06-07,25782,Delayed
P022386,L8956,2022-01-15,2022-01-15,10126,Paid
P022387,L5572,2020-10-02,2020-10-02,48989,Paid
P022388,L8504,2020-03-24,,34373,Missed
P022389,L1926,2021-01-01,,15854,Missed
P022390,L6511,2022-06-08,2022-06-08,25338,Paid
P022391,L8479,2021-01-28,2021-01-28,23979,Paid
P022392,L7329,2023-06-27,,38223,Missed
P022393,L5762,2022-03-15,2022-03-15,9834,Paid
P022394,L8114,2022-02-23,2022-02-23,48689,Paid
P022395,L1465,2023-01-22,2023-01-27,14365,Delayed
P022396,L3252,2021-09-14,2021-09-14,1963,Paid
P022397,L5059,2020-06-17,2020-06-17,28931,Paid
P022398,L7921,2023-03-12,2023-03-12,25052,Paid
P022399,L1031,2023-01-28,2023-02-07,33355,Delayed
P022400,L8189,2022-12-01,2022-12-01,26349,Paid
P022401,L3066,2020-09-05,2020-09-15,28529,Delayed
P022402,L6100,2020-03-18,2020-03-18,10702,Paid
P022403,L8659,2022-05-12,2022-05-17,26122,Delayed
P022404,L6743,2021-09-25,,8301,Missed
P022405,L5695,2022-09-13,2022-10-03,5815,Delayed
P022406,L8846,2024-01-08,2024-01-13,5125,Delayed
P022407,L6933,2020-03-17,2020-04-06,39204,Delayed
P022408,L7620,2022-12-26,2022-12-26,24727,Paid
P022409,L2586,2022-03-15,2022-03-15,41624,Paid
P022410,L7262,2022-11-10,2022-11-10,8635,Paid
P022411,L2310,2020-03-27,2020-04-06,25409,Delayed
P022412,L4119,2021-03-12,2021-03-22,34444,Delayed
P022413,L4202,2021-02-18,2021-02-18,33760,Paid
P022414,L7942,2021-12-27,2021-12-27,12238,Paid
P022415,L8146,2020-08-18,,1538,Missed
P022416,L1954,2022-06-03,2022-06-03,23952,Paid
P022417,L2276,2022-09-11,,35726,Missed
P022418,L6721,2022-12-17,2022-12-17,17118,Paid
P022419,L0858,2023-07-23,2023-07-28,8701,Delayed
P022420,L4730,2022-11-19,2022-11-19,4117,Paid
P022421,L0355,2022-07-01,2022-07-01,32626,Paid
P022422,L3037,2022-09-16,2022-10-06,32508,Delayed
P022423,L4664,2020-06-20,,49058,Missed
P022424,L7984,2021-11-30,2021-11-30,30824,Paid
P022425,L0363,2023-07-17,2023-07-27,11527,Delayed
P022426,L4240,2020-12-14,2021-01-03,16353,Delayed
P022427,L8400,2021-11-10,2021-11-10,31140,Paid
P022428,L3975,2023-02-21,2023-02-21,9603,Paid
P022429,L1708,2020-06-17,2020-06-17,42535,Paid
P022430,L0883,2023-05-04,2023-05-24,11169,Delayed
P022431,L5288,2021-10-01,,29060,Missed
P022432,L8204,2020-06-17,2020-06-17,46769,Paid
P022433,L6043,2023-10-20,2023-10-25,34783,Delayed
P022434,L5934,2022-04-16,2022-04-26,5568,Delayed
P022435,L6512,2021-07-16,2021-07-16,16419,Paid
P022436,L1860,2021-04-20,2021-05-10,19292,Delayed
P022437,L1444,2022-11-29,2022-12-09,10748,Delayed
P022438,L1822,2020-09-21,2020-10-01,11284,Delayed
P022439,L7372,2020-09-04,2020-09-04,26528,Paid
P022440,L2205,2024-02-04,2024-02-04,39794,Paid
P022441,L2473,2024-01-17,2024-01-17,46230,Paid
P022442,L2287,2022-01-30,,39873,Missed
P022443,L6917,2023-01-19,2023-01-19,42006,Paid
P022444,L4076,2021-02-16,2021-02-16,8056,Paid
P022445,L1431,2021-12-06,2021-12-06,45690,Paid
P022446,L6596,2024-02-03,2024-02-03,24097,Paid
P022447,L7393,2022-09-25,2022-10-05,27959,Delayed
P022448,L1503,2023-04-09,2023-04-19,6690,Delayed
P022449,L1106,2023-05-24,2023-05-24,37969,Paid
P022450,L3756,2021-06-15,2021-07-05,8825,Delayed
P022451,L3490,2021-01-11,2021-01-11,49201,Paid
P022452,L1185,2020-09-30,2020-10-20,31821,Delayed
P022453,L8269,2020-07-09,2020-07-09,40744,Paid
P022454,L7998,2022-05-31,,49905,Missed
P022455,L1161,2022-01-05,2022-01-15,17196,Delayed
P022456,L1240,2020-01-30,2020-02-04,45818,Delayed
P022457,L5176,2023-01-27,2023-01-27,18040,Paid
P022458,L1839,2020-02-13,2020-02-13,8497,Paid
P022459,L8490,2023-01-09,,7301,Missed
P022460,L7306,2023-06-12,2023-06-12,11603,Paid
P022461,L8793,2023-01-17,2023-01-27,15531,Delayed
P022462,L6561,2023-04-23,2023-04-23,3827,Paid
P022463,L5199,2023-09-21,2023-09-21,36582,Paid
P022464,L8600,2022-01-31,2022-01-31,8665,Paid
P022465,L0178,2022-02-21,,17936,Missed
P022466,L8180,2022-07-30,2022-07-30,13563,Paid
P022467,L5126,2020-05-09,2020-05-29,49400,Delayed
P022468,L4408,2020-07-11,2020-07-11,42067,Paid
P022469,L2726,2020-02-05,2020-02-05,45731,Paid
P022470,L3626,2021-06-16,,30373,Missed
P022471,L0032,2020-09-02,2020-09-07,44394,Delayed
P022472,L5711,2020-05-26,2020-05-31,21746,Delayed
P022473,L8847,2021-03-19,2021-03-29,17001,Delayed
P022474,L6328,2021-06-28,2021-07-03,47272,Delayed
P022475,L4921,2022-03-02,2022-03-07,41130,Delayed
P022476,L0391,2023-03-09,,41432,Missed
P022477,L6700,2020-12-27,2021-01-06,45228,Delayed
P022478,L3394,2022-06-10,2022-06-10,36416,Paid
P022479,L2010,2022-07-24,,19502,Missed
P022480,L3622,2021-01-17,2021-01-27,35094,Delayed
P022481,L8453,2024-01-25,2024-01-25,32955,Paid
P022482,L4808,2020-08-09,2020-08-14,38899,Delayed
P022483,L7061,2021-05-07,2021-05-07,49340,Paid
P022484,L5102,2023-06-20,2023-06-20,17207,Paid
P022485,L0971,2022-02-28,2022-03-10,38475,Delayed
P022486,L4995,2022-09-03,2022-09-08,37752,Delayed
P022487,L1349,2022-03-23,2022-04-02,3223,Delayed
P022488,L7312,2021-05-11,2021-05-11,22538,Paid
P022489,L5502,2022-10-16,2022-10-21,46901,Delayed
P022490,L2188,2021-11-22,2021-12-02,3837,Delayed
P022491,L8893,2023-02-23,2023-02-23,35696,Paid
P022492,L8509,2020-04-30,,32797,Missed
P022493,L6436,2020-11-05,2020-11-05,20817,Paid
P022494,L7618,2023-12-22,2024-01-01,1813,Delayed
P022495,L8863,2023-02-20,2023-02-25,12881,Delayed
P022496,L5866,2021-09-08,2021-09-13,48467,Delayed
P022497,L2397,2022-02-06,2022-02-16,29805,Delayed
P022498,L0763,2021-01-28,,3126,Missed
P022499,L8548,2023-09-09,2023-09-14,13925,Delayed
P022500,L0494,2021-11-27,,23553,Missed
P022501,L2021,2021-08-04,2021-08-04,45652,Paid
P022502,L3458,2022-06-14,2022-06-14,22810,Paid
P022503,L1171,2021-05-18,2021-05-23,10422,Delayed
P022504,L4050,2023-07-07,2023-07-07,36402,Paid
P022505,L2792,2022-06-26,2022-07-16,34768,Delayed
P022506,L6602,2023-07-27,2023-07-27,32217,Paid
P022507,L8005,2021-12-03,2021-12-03,17848,Paid
P022508,L3913,2020-02-10,,25016,Missed
P022509,L3807,2023-01-15,2023-02-04,16753,Delayed
P022510,L7908,2022-04-13,2022-04-13,33663,Paid
P022511,L8027,2024-01-05,2024-01-10,49407,Delayed
P022512,L2403,2022-12-01,2022-12-01,16145,Paid
P022513,L1068,2023-03-17,,29519,Missed
P022514,L1211,2021-03-01,2021-03-21,22484,Delayed
P022515,L3413,2022-02-14,2022-02-14,9577,Paid
P022516,L2598,2020-08-02,2020-08-02,13411,Paid
P022517,L1020,2022-12-26,2022-12-26,20212,Paid
P022518,L4898,2023-03-21,2023-03-21,14873,Paid
P022519,L4983,2021-03-18,2021-03-18,14534,Paid
P022520,L6439,2020-12-31,2020-12-31,40820,Paid
P022521,L8282,2023-01-03,2023-01-08,16821,Delayed
P022522,L1917,2022-08-10,2022-08-10,40917,Paid
P022523,L2034,2021-02-26,2021-02-26,36473,Paid
P022524,L6119,2021-04-29,2021-05-19,21495,Delayed
P022525,L7543,2023-12-16,2023-12-21,5333,Delayed
P022526,L6737,2023-04-13,2023-04-23,6252,Delayed
P022527,L4118,2021-08-26,2021-08-31,43631,Delayed
P022528,L2582,2021-02-03,2021-02-23,48122,Delayed
P022529,L3352,2020-02-03,2020-02-13,24278,Delayed
P022530,L7072,2022-02-04,2022-02-04,39904,Paid
P022531,L1285,2024-02-05,,3230,Missed
P022532,L6607,2020-12-02,2020-12-02,49898,Paid
P022533,L1831,2021-09-24,2021-10-14,4694,Delayed
P022534,L8683,2022-08-29,,35405,Missed
P022535,L4659,2023-03-25,2023-04-14,37305,Delayed
P022536,L4501,2020-06-17,,21914,Missed
P022537,L0452,2022-07-20,2022-07-25,48570,Delayed
P022538,L3425,2023-10-15,2023-10-20,2370,Delayed
P022539,L7543,2023-07-05,2023-07-25,34236,Delayed
P022540,L2877,2021-04-23,2021-05-13,35282,Delayed
P022541,L0195,2021-06-27,2021-06-27,15438,Paid
P022542,L6585,2021-08-04,2021-08-04,7570,Paid
P022543,L2930,2020-08-21,2020-08-26,15379,Delayed
P022544,L7951,2021-12-31,2022-01-05,11188,Delayed
P022545,L0606,2021-01-06,2021-01-16,23178,Delayed
P022546,L3395,2023-01-15,2023-01-15,30096,Paid
P022547,L6086,2020-09-23,2020-09-28,47051,Delayed
P022548,L4921,2021-08-30,2021-09-09,18873,Delayed
P022549,L3930,2022-09-16,2022-09-16,32839,Paid
P022550,L5850,2021-12-18,2022-01-07,36451,Delayed
P022551,L2358,2021-08-10,2021-08-30,25211,Delayed
P022552,L2355,2021-01-21,2021-01-26,27822,Delayed
P022553,L5468,2021-04-12,2021-04-22,24845,Delayed
P022554,L8292,2024-01-08,2024-01-18,9128,Delayed
P022555,L4806,2022-07-01,2022-07-01,31202,Paid
P022556,L5665,2020-12-09,2020-12-14,28761,Delayed
P022557,L2245,2022-08-18,2022-08-18,42491,Paid
P022558,L4876,2020-09-26,2020-09-26,11999,Paid
P022559,L5960,2022-08-22,2022-08-22,20543,Paid
P022560,L3805,2020-11-12,,42796,Missed
P022561,L3923,2022-01-31,2022-01-31,37998,Paid
P022562,L1951,2023-09-18,2023-09-23,38497,Delayed
P022563,L4485,2022-12-27,,22478,Missed
P022564,L5573,2021-08-22,2021-08-27,39016,Delayed
P022565,L2514,2021-03-29,,24410,Missed
P022566,L1638,2022-03-17,2022-03-17,24663,Paid
P022567,L1055,2022-10-15,2022-10-15,41377,Paid
P022568,L7892,2021-08-12,2021-08-12,28341,Paid
P022569,L4151,2024-01-15,2024-02-04,34199,Delayed
P022570,L6076,2020-01-19,2020-02-08,22130,Delayed
P022571,L7120,2020-01-27,2020-01-27,41889,Paid
P022572,L4213,2021-03-18,2021-03-23,5550,Delayed
P022573,L1369,2020-06-27,2020-06-27,47935,Paid
P022574,L2817,2021-07-14,2021-08-03,36270,Delayed
P022575,L5733,2023-03-30,2023-03-30,43206,Paid
P022576,L0291,2022-01-29,2022-02-18,47236,Delayed
P022577,L3725,2021-10-30,2021-10-30,31204,Paid
P022578,L2398,2023-03-13,,46959,Missed
P022579,L6156,2020-12-16,2020-12-16,30392,Paid
P022580,L6913,2023-04-12,2023-04-22,8485,Delayed
P022581,L5052,2023-05-02,,49728,Missed
P022582,L3026,2021-08-27,2021-09-01,25633,Delayed
P022583,L3317,2022-11-17,2022-12-07,31561,Delayed
P022584,L3291,2020-10-09,,37649,Missed
P022585,L8424,2022-01-09,2022-01-19,11955,Delayed
P022586,L6065,2022-08-03,2022-08-03,37442,Paid
P022587,L8803,2023-10-10,2023-10-20,44501,Delayed
P022588,L4244,2020-05-02,2020-05-12,6773,Delayed
P022589,L8718,2021-09-22,2021-10-02,46019,Delayed
P022590,L7593,2022-07-02,2022-07-02,46909,Paid
P022591,L2438,2023-12-19,2023-12-19,36997,Paid
P022592,L1459,2020-11-04,,41245,Missed
P022593,L7851,2020-12-05,2020-12-05,44431,Paid
P022594,L1427,2021-07-12,2021-07-17,32784,Delayed
P022595,L4573,2020-08-20,2020-09-09,43106,Delayed
P022596,L3148,2021-07-20,2021-07-20,20555,Paid
P022597,L2510,2020-11-16,2020-11-16,45473,Paid
P022598,L6970,2023-04-12,2023-04-12,24503,Paid
P022599,L7536,2020-12-26,2021-01-05,17656,Delayed
P022600,L8058,2021-11-24,2021-11-29,19825,Delayed
P022601,L5351,2022-10-02,2022-10-02,36150,Paid
P022602,L6833,2023-02-20,2023-02-25,27092,Delayed
P022603,L5629,2021-11-25,2021-12-15,5504,Delayed
P022604,L6607,2023-06-03,2023-06-08,34324,Delayed
P022605,L0560,2022-08-17,2022-09-06,29466,Delayed
P022606,L7916,2023-05-18,2023-05-28,48210,Delayed
P022607,L2765,2020-11-13,,44851,Missed
P022608,L2868,2020-10-17,2020-11-06,47466,Delayed
P022609,L7867,2020-07-07,2020-07-12,36216,Delayed
P022610,L5766,2021-06-27,2021-06-27,37110,Paid
P022611,L4519,2023-02-18,2023-02-18,14038,Paid
P022612,L5865,2023-05-31,,31681,Missed
P022613,L8800,2023-03-06,2023-03-06,1242,Paid
P022614,L8803,2023-08-29,2023-08-29,9109,Paid
P022615,L3017,2020-07-31,2020-07-31,16135,Paid
P022616,L3374,2021-12-30,,6277,Missed
P022617,L6852,2023-11-16,2023-11-26,10718,Delayed
P022618,L2734,2022-09-23,2022-09-23,29004,Paid
