loan_id,customer_id,loan_type,loan_amount,interest_rate,tenure_months,approval_status,loan_start_date
L7177,C6573,Education Loan,1661354,12.84,24,Approved,2022-07-24
L7178,C0672,Vehicle Loan,2705750,14.89,12,Approved,2021-01-29
L7179,C0156,Home Loan,2980797,10.97,60,Approved,2022-10-12
L7180,C1580,Vehicle Loan,3303260,8.56,12,Approved,2019-11-20
L7181,C2680,Personal Loan,3355141,10.19,36,Approved,2021-02-18
L7182,C0601,Education Loan,4489911,17.31,60,Approved,2020-08-22
L7183,C1089,Education Loan,2197817,11.31,240,Approved,2023-02-02
L7184,C2195,Vehicle Loan,2332248,13.57,24,Approved,2021-07-03
L7185,C5146,Vehicle Loan,3279510,8.26,120,Approved,2019-12-11
L7186,C6365,Education Loan,3652140,11.03,240,Approved,2019-11-28
L7187,C0591,Home Loan,4257637,13.45,12,Approved,2021-10-28
L7188,C3648,Vehicle Loan,3510754,11.84,240,Approved,2021-04-26
L7189,C4438,Personal Loan,4796098,11.23,60,Rejected,2022-05-25
L7190,C6551,Education Loan,145895,17.2,240,Approved,2020-06-26
L7191,C5399,Personal Loan,496810,17.23,120,Rejected,2021-10-21
L7192,C5207,Home Loan,1310982,14.25,240,Approved,2020-05-18
L7193,C2003,Personal Loan,3876142,8.94,24,Approved,2020-08-14
L7194,C2334,Personal Loan,2726888,14.56,24,Approved,2021-09-11
L7195,C6578,Home Loan,2327033,17.49,36,Approved,2022-05-17
L7196,C2917,Home Loan,3753185,14.75,240,Rejected,2019-11-14
L7197,C0853,Education Loan,1678315,9.4,36,Approved,2019-11-26
L7198,C2138,Home Loan,3235231,11.72,36,Approved,2020-10-31
L7199,C2296,Personal Loan,4518178,12.01,240,Approved,2019-05-04
L7200,C2943,Education Loan,2242609,9.5,24,Approved,2021-05-21
L7201,C3903,Vehicle Loan,632805,9.29,240,Approved,2020-03-31
L7202,C0449,Education Loan,3090438,13.26,24,Approved,2021-11-09
L7203,C1661,Personal Loan,66849,13.31,24,Approved,2019-06-26
L7204,C4574,Education Loan,2186990,8.08,120,Approved,2021-04-28
L7205,C5949,Education Loan,3540348,14.11,36,Approved,2021-01-14
L7206,C6489,Education Loan,887350,9.57,60,Approved,2020-03-14
L7207,C0267,Home Loan,2897007,14.29,12,Approved,2021-08-15
L7208,C4168,Vehicle Loan,2788340,8.27,60,Rejected,2020-12-29
L7209,C5425,Vehicle Loan,2002342,11.38,24,Approved,2020-12-17
L7210,C0307,Personal Loan,1897418,8.23,240,Approved,2020-02-03
L7211,C2549,Home Loan,4534136,11.48,240,Approved,2019-07-08
L7212,C4786,Home Loan,1068081,7.84,24,Approved,2022-02-08
L7213,C6609,Education Loan,3459208,17.94,120,Approved,2021-03-07
L7214,C6013,Education Loan,2364472,14.92,12,Approved,2019-09-02
L7215,C4262,Vehicle Loan,95388,13.77,120,Approved,2021-06-25
L7216,C4828,Personal Loan,1962572,15.94,36,Approved,2022-04-14
L7217,C0989,Vehicle Loan,4188867,10.34,36,Approved,2021-09-24
L7218,C2276,Vehicle Loan,959472,16.54,60,Rejected,2022-02-06
L7219,C5505,Vehicle Loan,3777889,9.63,12,Approved,2021-06-04
L7220,C0993,Education Loan,386204,13.25,120,Approved,2019-12-25
L7221,C1637,Education Loan,149095,10.83,240,Approved,2019-07-02
L7222,C5518,Vehicle Loan,317373,13.74,240,Approved,2019-05-17
L7223,C6215,Vehicle Loan,4128906,13.36,240,Rejected,2021-11-19
L7224,C3939,Education Loan,4095237,11.64,60,Approved,2019-11-29
L7225,C0846,Vehicle Loan,1610356,9.79,24,Approved,2021-06-08
L7226,C2272,Education Loan,2858643,7.95,240,Rejected,2022-04-27
L7227,C3809,Education Loan,4827994,9.15,24,Rejected,2023-01-05
L7228,C1311,Education Loan,4144830,16.06,36,Approved,2023-01-18
L7229,C6483,Education Loan,2991468,8.53,36,Approved,2019-07-19
L7230,C3817,Vehicle Loan,4216283,13.5,36,Approved,2020-07-27
L7231,C0124,Vehicle Loan,3587095,11.98,240,Approved,2021-06-13
L7232,C6501,Education Loan,2181491,13.77,120,Approved,2021-04-23
L7233,C4431,Home Loan,2154059,13,24,Approved,2021-12-25
L7234,C4449,Vehicle Loan,4943848,13.51,60,Approved,2021-08-29
L7235,C3907,Home Loan,1296621,11.3,24,Approved,2022-11-01
L7236,C4009,Education Loan,474154,15.05,240,Approved,2021-07-23
L7237,C1964,Home Loan,4516112,17.63,12,Approved,2022-05-26
L7238,C4435,Vehicle Loan,3778771,15.17,12,Approved,2019-09-20
L7239,C2024,Personal Loan,4502276,10.27,120,Approved,2021-10-10
L7240,C1327,Vehicle Loan,4421022,9.49,60,Approved,2020-09-04
L7241,C1243,Vehicle Loan,3069278,13.68,24,Approved,2022-03-29
L7242,C3470,Home Loan,2345197,15.43,240,Approved,2019-01-12
L7243,C6438,Vehicle Loan,4140575,12.74,24,Approved,2021-06-06
L7244,C4677,Vehicle Loan,3605674,9.06,36,Approved,2019-03-10
L7245,C3450,Home Loan,738050,7.6,12,Approved,2020-09-01
L7246,C3223,Personal Loan,3645941,14.25,60,Approved,2023-02-06
L7247,C6309,Home Loan,349798,11.16,12,Rejected,2020-11-08
L7248,C6063,Personal Loan,4799744,16.89,24,Rejected,2022-04-15
L7249,C3429,Personal Loan,1163963,7.98,60,Approved,2022-01-08
L7250,C3023,Vehicle Loan,2821264,11.92,36,Approved,2020-04-11
L7251,C1628,Vehicle Loan,3802923,13.99,12,Approved,2023-01-01
L7252,C1544,Home Loan,4965063,10.64,36,Approved,2022-12-30
L7253,C3671,Personal Loan,3307059,16.75,120,Approved,2020-03-15
L7254,C3721,Vehicle Loan,3356609,13.44,60,Rejected,2022-11-30
L7255,C0918,Home Loan,4107696,7.66,60,Approved,2021-04-18
L7256,C1100,Home Loan,1590200,16.77,60,Approved,2022-09-11
L7257,C1599,Vehicle Loan,1123366,13.25,120,Approved,2020-02-02
L7258,C1043,Personal Loan,4110942,14.4,24,Approved,2022-10-22
L7259,C5777,Vehicle Loan,1387865,14.49,240,Approved,2019-10-09
L7260,C2786,Vehicle Loan,3463967,10.44,120,Approved,2019-03-02
L7261,C0388,Vehicle Loan,996735,15.05,60,Approved,2021-07-03
L7262,C5793,Home Loan,2112434,10.98,240,Approved,2019-04-26
L7263,C3478,Home Loan,3754822,11.69,60,Approved,2019-10-29
L7264,C6341,Education Loan,1716169,9.83,12,Approved,2020-10-01
L7265,C2941,Home Loan,1767777,13.46,60,Approved,2020-10-06
L7266,C4480,Education Loan,3275021,17.19,36,Approved,2021-09-01
L7267,C1354,Home Loan,2198174,13.69,36,Rejected,2022-12-07
L7268,C3373,Education Loan,1690273,14.86,12,Approved,2022-03-08
L7269,C4188,Vehicle Loan,60480,13.78,36,Rejected,2019-10-30
L7270,C1688,Personal Loan,3035596,12.01,36,Approved,2021-03-13
L7271,C5216,Education Loan,228820,15.97,12,Approved,2022-06-30
L7272,C1373,Personal Loan,1816799,9.99,60,Approved,2020-01-14
L7273,C2386,Home Loan,3152139,16.33,120,Approved,2021-02-08
L7274,C6062,Personal Loan,3432349,17.69,240,Approved,2020-06-24
L7275,C1233,Home Loan,762870,8.11,36,Approved,2019-08-24
L7276,C2991,Home Loan,3123052,10.26,36,Approved,2022-05-05
L7277,C4273,Education Loan,2255876,17.69,12,Approved,2021-05-23
L7278,C5631,Home Loan,3469036,13.46,36,Approved,2022-08-05
L7279,C5868,Vehicle Loan,2846481,12.7,24,Rejected,2019-04-01
L7280,C5520,Personal Loan,4116799,10.74,12,Approved,2021-01-12
L7281,C5473,Education Loan,2231233,10.12,240,Rejected,2019-10-02
L7282,C0409,Education Loan,4092603,9.35,60,Approved,2022-08-16
L7283,C4289,Home Loan,1604090,9.83,36,Approved,2020-07-21
L7284,C5421,Vehicle Loan,1180695,12.73,24,Approved,2022-02-27
L7285,C6627,Education Loan,1735398,11.23,240,Approved,2022-07-23
L7286,C6540,Home Loan,2505548,17.31,60,Approved,2020-01-19
L7287,C5955,Home Loan,2671161,11.13,36,Approved,2020-03-10
L7288,C1625,Personal Loan,4606640,15.73,60,Approved,2021-10-04
L7289,C6780,Education Loan,4146580,14.91,120,Rejected,2022-06-14
L7290,C5019,Personal Loan,1016544,16.84,120,Approved,2019-01-04
L7291,C5321,Personal Loan,1046877,15.62,60,Rejected,2022-04-22
L7292,C3491,Vehicle Loan,3078121,11.65,120,Rejected,2022-04-28
L7293,C4981,Vehicle Loan,4981785,13.26,240,Approved,2021-09-27
L7294,C0743,Vehicle Loan,4138281,9.01,120,Approved,2019-08-20
L7295,C5323,Education Loan,1937063,15,60,Approved,2020-10-20
L7296,C1462,Education Loan,1547733,12.46,24,Approved,2019-07-28
L7297,C3679,Home Loan,3308447,14.11,36,Approved,2019-10-22
L7298,C1205,Home Loan,4227019,15.72,60,Approved,2020-02-21
L7299,C3719,Education Loan,78655,14.19,240,Rejected,2020-03-09
L7300,C5542,Personal Loan,2787679,14.66,120,Approved,2022-09-22
L7301,C0283,Home Loan,2551405,16.24,120,Approved,2019-03-27
L7302,C0300,Personal Loan,1778445,11.25,36,Approved,2019-09-04
L7303,C5112,Education Loan,1808450,7.81,60,Approved,2023-01-12
L7304,C5740,Home Loan,4008249,13.51,12,Approved,2021-08-12
L7305,C1193,Personal Loan,291802,12.48,120,Approved,2022-04-30
L7306,C4052,Personal Loan,72034,7.63,60,Rejected,2022-06-14
L7307,C4730,Personal Loan,3577332,16.59,240,Approved,2019-01-11
L7308,C5533,Home Loan,2147781,13.27,60,Approved,2019-03-22
L7309,C3780,Education Loan,3355206,15.61,24,Approved,2019-06-12
L7310,C3765,Personal Loan,1548281,13.23,36,Rejected,2021-10-20
L7311,C4744,Education Loan,1591772,8.06,24,Approved,2022-02-11
L7312,C6569,Home Loan,3300161,13.14,120,Approved,2019-05-21
L7313,C1570,Home Loan,1941772,8.96,240,Approved,2021-07-18
L7314,C5974,Education Loan,2162920,9.6,24,Approved,2020-12-11
L7315,C3262,Home Loan,634139,14.06,24,Approved,2022-12-12
L7316,C4559,Home Loan,2002455,15,36,Approved,2019-12-05
L7317,C5505,Vehicle Loan,2764696,12.7,36,Approved,2019-07-07
L7318,C4985,Personal Loan,877909,8.61,60,Approved,2020-03-17
L7319,C4592,Personal Loan,1532966,12.57,240,Approved,2019-09-09
L7320,C2142,Vehicle Loan,364812,7.66,12,Approved,2019-08-02
L7321,C0256,Home Loan,1672431,9.61,240,Approved,2020-03-27
L7322,C4701,Home Loan,4228951,8.77,240,Approved,2019-12-10
L7323,C5200,Vehicle Loan,3011346,10,240,Approved,2019-07-10
L7324,C6648,Home Loan,3350822,10.66,24,Approved,2020-07-07
L7325,C3266,Education Loan,3653595,13.55,120,Rejected,2021-03-10
L7326,C1904,Personal Loan,3992190,12.5,240,Approved,2022-11-11
L7327,C6585,Vehicle Loan,3150423,9.67,12,Approved,2020-04-20
L7328,C0547,Vehicle Loan,507939,11.9,24,Approved,2020-04-05
L7329,C2375,Vehicle Loan,3667108,12.83,120,Rejected,2022-06-05
L7330,C2719,Vehicle Loan,1765168,8.27,120,Approved,2021-11-30
L7331,C3455,Education Loan,1812169,16.84,36,Approved,2023-01-01
L7332,C3331,Home Loan,3594584,17.48,12,Approved,2022-04-17
L7333,C6026,Education Loan,2556312,11.68,120,Approved,2019-05-23
L7334,C5826,Education Loan,227582,17.88,240,Approved,2021-03-08
L7335,C1410,Education Loan,4624625,8.08,12,Approved,2020-10-24
L7336,C3385,Home Loan,1191247,8.89,120,Approved,2022-05-30
L7337,C0628,Home Loan,638891,13.09,12,Rejected,2021-01-24
L7338,C4656,Vehicle Loan,547493,13.49,36,Approved,2021-08-07
L7339,C5131,Personal Loan,3848002,10.9,24,Approved,2019-06-17
L7340,C2569,Personal Loan,1522899,7.64,24,Approved,2020-03-18
L7341,C3504,Personal Loan,3392922,12.27,60,Approved,2021-04-26
L7342,C1021,Vehicle Loan,3884617,15.28,60,Approved,2022-10-06
L7343,C1265,Education Loan,1958695,13.19,60,Approved,2021-07-31
L7344,C0356,Personal Loan,1868239,10.64,12,Approved,2021-04-07
L7345,C1338,Vehicle Loan,870308,7.66,240,Approved,2022-02-19
L7346,C0907,Education Loan,1438008,16.95,240,Approved,2022-01-23
L7347,C6193,Education Loan,3263487,16.4,120,Approved,2021-10-20
L7348,C1081,Vehicle Loan,3224126,9.54,60,Approved,2022-05-26
L7349,C5226,Education Loan,163739,15.6,240,Approved,2020-05-29
L7350,C4672,Home Loan,2325425,12.42,120,Approved,2019-06-23
L7351,C5041,Vehicle Loan,1441548,8.66,24,Approved,2019-06-30
L7352,C4890,Personal Loan,4808389,8.96,12,Approved,2020-11-28
L7353,C6498,Home Loan,743807,10.89,240,Approved,2019-01-19
L7354,C3490,Education Loan,2284324,16.69,120,Approved,2020-05-05
L7355,C5947,Education Loan,1156087,10.31,60,Rejected,2020-01-27
L7356,C3211,Vehicle Loan,3533358,13.12,12,Approved,2020-01-18
L7357,C1032,Personal Loan,3471785,10.56,36,Approved,2020-07-09
L7358,C5634,Vehicle Loan,2749481,17.97,36,Approved,2019-09-30
L7359,C4558,Vehicle Loan,4953960,11.41,12,Approved,2019-09-17
L7360,C6906,Vehicle Loan,1400476,15.55,12,Approved,2020-03-18
L7361,C0978,Home Loan,2400154,7.62,240,Approved,2022-09-04
L7362,C3774,Personal Loan,2213834,16.3,36,Approved,2019-11-05
L7363,C6572,Education Loan,1742752,12.56,12,Approved,2020-03-30
L7364,C5570,Vehicle Loan,2463357,13.37,60,Approved,2022-04-05
L7365,C3568,Vehicle Loan,3894852,14.8,36,Rejected,2020-11-03
L7366,C0396,Vehicle Loan,2401065,16.08,24,Rejected,2019-04-16
L7367,C1971,Personal Loan,4043733,17.12,24,Approved,2022-04-25
L7368,C5503,Personal Loan,4455199,11.71,12,Approved,2021-08-25
L7369,C2756,Home Loan,1440063,9.51,60,Rejected,2019-08-07
L7370,C3188,Education Loan,2363270,9.65,36,Approved,2019-03-16
L7371,C2138,Education Loan,374614,12.82,24,Approved,2020-07-10
L7372,C4998,Home Loan,2859554,16.06,60,Approved,2020-10-06
L7373,C2776,Vehicle Loan,4608623,13.58,60,Approved,2022-03-13
L7374,C1430,Home Loan,313041,14.09,24,Approved,2023-02-03
L7375,C2813,Vehicle Loan,207751,17.69,36,Rejected,2022-08-24
L7376,C4724,Vehicle Loan,1728784,8.64,36,Approved,2020-06-22
L7377,C3749,Education Loan,4613035,8.98,36,Approved,2019-02-21
L7378,C1855,Vehicle Loan,922354,14.26,36,Approved,2019-08-06
L7379,C6336,Vehicle Loan,753041,8.89,12,Approved,2019-03-03
L7380,C5677,Home Loan,1251107,8.66,24,Approved,2019-05-18
L7381,C4561,Personal Loan,816241,11.96,240,Rejected,2020-05-26
L7382,C2801,Home Loan,2970083,11.94,60,Approved,2020-11-02
L7383,C1492,Personal Loan,4376272,10.92,120,Rejected,2022-10-12
L7384,C5895,Education Loan,4545657,13.27,36,Rejected,2019-05-17
L7385,C6599,Education Loan,1840592,15.46,240,Approved,2019-07-04
L7386,C6635,Education Loan,4051866,9.72,60,Approved,2020-02-11
L7387,C4045,Personal Loan,408174,7.99,120,Approved,2021-06-25
L7388,C1334,Personal Loan,1976450,12.78,60,Approved,2020-02-21
L7389,C5511,Personal Loan,2746642,9.18,12,Approved,2021-07-28
L7390,C4363,Personal Loan,3961721,17.31,12,Approved,2021-01-21
L7391,C4738,Personal Loan,1266728,15.98,24,Approved,2021-11-04
L7392,C4670,Vehicle Loan,805134,13.22,12,Approved,2021-10-04
L7393,C6776,Personal Loan,1957276,10.59,12,Approved,2019-05-26
L7394,C3632,Vehicle Loan,1194175,10.42,240,Approved,2019-07-04
L7395,C2424,Vehicle Loan,2352383,10.2,36,Approved,2020-07-31
L7396,C5761,Education Loan,290235,16.04,120,Approved,2020-04-21
L7397,C0200,Personal Loan,2969796,8.25,36,Approved,2021-09-03
L7398,C0047,Home Loan,1510634,16.77,24,Approved,2019-05-22
L7399,C6156,Personal Loan,4097305,11.92,60,Rejected,2021-01-31
L7400,C1133,Home Loan,3316998,9.57,24,Rejected,2021-10-10
L7401,C5842,Home Loan,3961580,17.58,240,Rejected,2019-12-01
L7402,C3759,Personal Loan,4644949,15.72,24,Approved,2019-03-23
L7403,C6694,Vehicle Loan,4695827,12.36,120,Approved,2022-09-20
L7404,C6104,Education Loan,2010397,15.68,120,Approved,2022-03-29
L7405,C0826,Education Loan,785658,13.36,36,Approved,2019-12-21
L7406,C4878,Personal Loan,1123083,16.44,60,Approved,2021-02-15
L7407,C6733,Personal Loan,63905,10.15,36,Approved,2021-06-07
L7408,C1221,Vehicle Loan,3446990,8.24,240,Approved,2022-09-07
L7409,C1660,Personal Loan,4681041,16.31,36,Approved,2022-01-24
L7410,C3443,Home Loan,2459605,13.18,36,Approved,2023-02-07
L7411,C0942,Home Loan,3858451,10.21,120,Approved,2021-04-21
L7412,C4998,Personal Loan,1954491,13.2,120,Approved,2022-12-07
L7413,C6653,Home Loan,3775762,16.64,120,Approved,2022-03-29
L7414,C5658,Personal Loan,1740970,15.53,12,Approved,2020-01-10
L7415,C1341,Personal Loan,1722100,15.48,24,Approved,2019-07-26
L7416,C3229,Home Loan,4485423,12.78,240,Approved,2020-07-11
L7417,C2957,Vehicle Loan,2924438,8.02,24,Approved,2020-08-12
L7418,C3423,Personal Loan,726950,15.72,240,Approved,2021-12-16
L7419,C5995,Home Loan,4839305,14.3,120,Rejected,2022-02-27
L7420,C2267,Education Loan,891312,12.11,240,Approved,2020-08-05
L7421,C0071,Personal Loan,2357359,14.62,36,Approved,2022-07-08
L7422,C6595,Education Loan,2595334,16.06,240,Approved,2021-02-14
L7423,C6349,Home Loan,1720777,16.34,120,Approved,2019-08-03
L7424,C3789,Education Loan,3909922,13.14,240,Approved,2022-06-03
L7425,C3526,Personal Loan,3521836,13.91,240,Approved,2021-12-24
L7426,C1800,Personal Loan,1416015,15.77,240,Approved,2022-11-18
L7427,C3097,Personal Loan,806803,13.92,60,Approved,2019-07-24
L7428,C3790,Personal Loan,4319754,13.94,36,Approved,2021-07-24
L7429,C0516,Home Loan,4833012,15.32,12,Rejected,2022-01-14
L7430,C4943,Education Loan,3673012,9.61,24,Approved,2021-10-03
L7431,C1780,Vehicle Loan,512454,16.25,36,Approved,2021-09-27
L7432,C1492,Personal Loan,2245333,12.51,60,Approved,2020-04-04
L7433,C1351,Vehicle Loan,553224,16.42,24,Rejected,2021-10-13
L7434,C0506,Home Loan,956994,10.36,60,Approved,2021-08-20
L7435,C2920,Home Loan,150641,12.64,60,Rejected,2021-02-06
L7436,C3089,Vehicle Loan,1787944,13.08,240,Approved,2020-03-28
L7437,C1752,Home Loan,3117523,16.82,120,Approved,2022-06-26
L7438,C3599,Vehicle Loan,2925300,14.62,60,Approved,2020-06-02
L7439,C6026,Education Loan,2336260,12.35,240,Approved,2022-11-01
L7440,C2282,Personal Loan,2246572,12.84,120,Approved,2020-06-03
L7441,C5401,Education Loan,1028566,13.19,12,Approved,2021-07-25
L7442,C4875,Home Loan,4005612,17.86,60,Rejected,2021-08-06
L7443,C0931,Home Loan,3091521,8.42,12,Approved,2022-08-27
L7444,C3641,Vehicle Loan,1143315,11.94,60,Approved,2021-10-09
L7445,C1914,Vehicle Loan,2041445,14.93,24,Rejected,2019-05-24
L7446,C4937,Education Loan,419097,17.06,60,Approved,2023-01-03
L7447,C3452,Vehicle Loan,2638785,15.78,240,Approved,2019-08-06
L7448,C3860,Home Loan,81910,12.38,120,Approved,2020-01-22
L7449,C1168,Home Loan,2828656,17.94,36,Approved,2022-04-22
L7450,C5894,Vehicle Loan,3700992,9.38,36,Approved,2021-10-20
L7451,C1089,Home Loan,4657861,7.85,120,Approved,2023-01-08
L7452,C4578,Personal Loan,917894,17.97,240,Approved,2022-09-15
L7453,C4312,Home Loan,4294689,13.9,12,Approved,2019-11-14
L7454,C3154,Vehicle Loan,2905036,14.18,12,Approved,2019-10-06
L7455,C1089,Home Loan,3365739,9.7,36,Approved,2021-01-10
L7456,C3973,Vehicle Loan,4741456,16.12,12,Rejected,2022-07-17
L7457,C0463,Home Loan,3772443,17.86,24,Rejected,2022-03-07
L7458,C2284,Personal Loan,986775,14.65,60,Rejected,2022-05-28
L7459,C6507,Personal Loan,4653289,17.36,12,Approved,2021-03-26
L7460,C0803,Home Loan,1812555,16.74,36,Rejected,2020-10-15
L7461,C3570,Home Loan,3813327,13.81,60,Approved,2019-07-09
L7462,C0648,Home Loan,3278830,13.69,240,Rejected,2020-07-28
L7463,C1937,Personal Loan,867296,11.95,24,Approved,2019-01-08
L7464,C6919,Personal Loan,1451081,13.39,120,Rejected,2019-03-22
L7465,C6211,Personal Loan,4890945,16.1,36,Approved,2021-08-10
L7466,C3790,Vehicle Loan,2828938,8.98,120,Approved,2019-09-08
L7467,C3361,Home Loan,2465459,14.24,12,Approved,2020-06-20
L7468,C2274,Vehicle Loan,4582267,15.72,120,Approved,2021-02-05
L7469,C4383,Home Loan,2819366,13.66,12,Rejected,2020-05-30
L7470,C3716,Personal Loan,2462645,14.96,60,Approved,2022-05-07
L7471,C3191,Home Loan,545603,12.22,60,Approved,2019-09-06
L7472,C5678,Education Loan,2732732,16.67,36,Approved,2021-10-17
L7473,C4045,Personal Loan,637792,11.78,120,Rejected,2019-01-08
L7474,C4163,Home Loan,4631015,17.45,36,Approved,2020-08-10
L7475,C2591,Personal Loan,3898645,8.77,60,Approved,2019-02-11
L7476,C0241,Home Loan,4552238,15.09,120,Approved,2020-05-05
L7477,C6177,Home Loan,1916145,8,120,Approved,2019-03-03
L7478,C4263,Vehicle Loan,3249786,16.96,60,Approved,2020-03-07
L7479,C3761,Vehicle Loan,2328392,9.65,36,Approved,2019-08-19
L7480,C0092,Education Loan,2077702,9.29,12,Approved,2020-08-01
L7481,C2991,Personal Loan,2418630,8.8,240,Approved,2020-01-22
L7482,C3574,Vehicle Loan,4938847,15.29,60,Rejected,2020-02-28
L7483,C5682,Education Loan,353092,7.54,24,Rejected,2021-05-23
L7484,C2066,Education Loan,3243157,8.31,24,Approved,2022-02-19
L7485,C1546,Education Loan,2998360,8.34,12,Approved,2022-06-03
L7486,C1379,Home Loan,361559,8.74,60,Approved,2019-10-03
L7487,C1129,Personal Loan,1731156,11.82,36,Approved,2022-02-03
L7488,C1099,Education Loan,2691788,10.93,120,Approved,2019-10-14
L7489,C2754,Vehicle Loan,1835544,13.74,24,Approved,2021-11-09
L7490,C6149,Home Loan,2298442,10.19,60,Approved,2022-10-05
L7491,C5047,Education Loan,3215134,10.22,12,Approved,2020-07-13
L7492,C5022,Vehicle Loan,4943330,12.15,60,Approved,2021-03-13
L7493,C5868,Vehicle Loan,2587673,13.12,36,Approved,2022-09-28
L7494,C4619,Personal Loan,1885836,8.83,240,Approved,2021-10-11
L7495,C5636,Home Loan,4939704,10.21,240,Approved,2021-12-09
L7496,C5137,Home Loan,3592055,10.59,60,Rejected,2020-03-26
L7497,C6524,Education Loan,1957295,9.82,36,Approved,2020-08-18
L7498,C0502,Education Loan,3840312,9.8,36,Rejected,2019-01-25
L7499,C0887,Education Loan,2113891,14.79,36,Approved,2019-09-18
L7500,C5324,Home Loan,3508945,14.99,60,Approved,2019-04-03
L7501,C6503,Vehicle Loan,4416637,9.9,36,Approved,2020-12-24
L7502,C0261,Vehicle Loan,1220488,12.37,120,Approved,2019-12-20
L7503,C0912,Vehicle Loan,1162371,16.42,24,Approved,2021-10-14
L7504,C0955,Education Loan,3014135,11.31,24,Rejected,2021-05-27
L7505,C1988,Home Loan,1388668,14.87,36,Rejected,2019-02-22
L7506,C0114,Education Loan,879134,16.95,120,Approved,2022-07-11
L7507,C1175,Home Loan,2338511,14.16,60,Rejected,2022-03-19
