customer_id,credit_score,risk_category,score_date
C6297,322,High Risk,2023-10-26
C6298,587,Medium Risk,2023-09-06
C6299,767,Very Low Risk,2023-11-21
C6300,673,Low Risk,2023-05-07
C6301,357,High Risk,2023-04-12
C6302,583,Medium Risk,2023-11-26
C6303,732,Low Risk,2023-05-24
C6304,470,High Risk,2023-03-27
C6305,470,High Risk,2023-02-19
C6306,476,High Risk,2023-11-30
C6307,497,High Risk,2023-08-14
C6308,831,Very Low Risk,2023-06-17
C6309,861,Very Low Risk,2023-10-27
C6310,873,Very Low Risk,2023-08-08
C6311,354,High Risk,2023-07-20
C6312,373,High Risk,2023-03-10
C6313,314,High Risk,2023-08-21
C6314,616,Medium Risk,2023-11-24
C6315,625,Medium Risk,2023-05-07
C6316,900,Very Low Risk,2023-05-24
C6317,577,Medium Risk,2023-11-19
C6318,548,High Risk,2023-03-26
C6319,396,High Risk,2023-09-12
C6320,879,Very Low Risk,2023-03-02
C6321,671,Low Risk,2023-01-19
C6322,555,Medium Risk,2023-04-14
C6323,319,High Risk,2023-05-17
C6324,743,Low Risk,2023-12-03
C6325,693,Low Risk,2023-05-21
C6326,539,High Risk,2023-11-23
C6327,745,Low Risk,2023-04-14
C6328,710,Low Risk,2023-12-07
C6329,560,Medium Risk,2023-02-12
C6330,381,High Risk,2023-02-09
C6331,523,High Risk,2023-01-09
C6332,845,Very Low Risk,2023-10-18
C6333,881,Very Low Risk,2023-08-30
C6334,398,High Risk,2023-04-14
C6335,415,High Risk,2023-06-08
C6336,438,High Risk,2023-10-12
C6337,302,High Risk,2023-12-16
C6338,378,High Risk,2023-03-23
C6339,682,Low Risk,2023-02-21
C6340,778,Very Low Risk,2023-05-03
C6341,567,Medium Risk,2023-10-15
C6342,616,Medium Risk,2023-01-12
C6343,318,High Risk,2023-09-19
C6344,521,High Risk,2023-06-14
C6345,484,High Risk,2023-01-14
C6346,793,Very Low Risk,2023-06-11
C6347,824,Very Low Risk,2023-06-27
C6348,679,Low Risk,2023-06-03
C6349,612,Medium Risk,2023-05-05
C6350,516,High Risk,2023-02-21
C6351,557,Medium Risk,2023-07-17
C6352,364,High Risk,2023-05-19
C6353,439,High Risk,2023-09-27
C6354,664,Low Risk,2023-02-06
C6355,385,High Risk,2023-04-23
C6356,518,High Risk,2023-11-23
C6357,629,Medium Risk,2023-12-26
C6358,478,High Risk,2023-11-05
C6359,872,Very Low Risk,2023-07-17
C6360,512,High Risk,2023-07-17
C6361,507,High Risk,2023-04-02
C6362,424,High Risk,2023-11-15
C6363,856,Very Low Risk,2023-12-08
C6364,824,Very Low Risk,2023-02-22
C6365,606,Medium Risk,2023-12-28
C6366,307,High Risk,2023-03-03
C6367,545,High Risk,2023-01-13
C6368,868,Very Low Risk,2023-09-28
C6369,894,Very Low Risk,2023-08-18
C6370,886,Very Low Risk,2023-06-02
C6371,589,Medium Risk,2023-05-16
C6372,330,High Risk,2023-10-08
C6373,630,Medium Risk,2023-08-23
C6374,804,Very Low Risk,2023-12-09
C6375,856,Very Low Risk,2023-05-20
C6376,722,Low Risk,2023-02-03
C6377,436,High Risk,2023-01-09
C6378,313,High Risk,2023-09-02
C6379,636,Medium Risk,2023-01-09
C6380,538,High Risk,2023-07-04
C6381,612,Medium Risk,2023-08-07
C6382,550,Medium Risk,2023-04-27
C6383,320,High Risk,2023-08-15
C6384,814,Very Low Risk,2023-07-01
C6385,671,Low Risk,2023-02-18
C6386,758,Very Low Risk,2023-04-13
C6387,497,High Risk,2023-12-13
C6388,347,High Risk,2023-10-24
C6389,833,Very Low Risk,2023-07-12
C6390,848,Very Low Risk,2023-06-18
C6391,777,Very Low Risk,2023-02-01
C6392,691,Low Risk,2023-02-15
C6393,805,Very Low Risk,2023-10-13
C6394,305,High Risk,2023-01-08
C6395,690,Low Risk,2023-02-18
C6396,892,Very Low Risk,2023-05-03
C6397,504,High Risk,2023-12-17
C6398,746,Low Risk,2023-07-08
C6399,885,Very Low Risk,2023-01-26
C6400,567,Medium Risk,2023-12-19
C6401,318,High Risk,2023-10-30
C6402,333,High Risk,2023-12-29
C6403,628,Medium Risk,2023-01-02
C6404,541,High Risk,2023-05-08
C6405,846,Very Low Risk,2023-08-03
C6406,657,Low Risk,2023-10-25
C6407,872,Very Low Risk,2023-07-15
C6408,834,Very Low Risk,2023-09-03
C6409,853,Very Low Risk,2023-11-03
C6410,652,Low Risk,2023-05-26
C6411,829,Very Low Risk,2023-12-25
C6412,346,High Risk,2023-10-04
C6413,386,High Risk,2023-10-21
C6414,748,Low Risk,2023-07-19
C6415,522,High Risk,2023-05-30
C6416,804,Very Low Risk,2023-12-26
C6417,798,Very Low Risk,2023-03-18
C6418,836,Very Low Risk,2023-02-14
C6419,662,Low Risk,2023-07-04
C6420,735,Low Risk,2023-03-07
C6421,788,Very Low Risk,2023-08-09
C6422,510,High Risk,2023-11-10
C6423,529,High Risk,2023-06-24
C6424,316,High Risk,2023-07-26
C6425,789,Very Low Risk,2023-04-09
C6426,619,Medium Risk,2023-08-05
C6427,337,High Risk,2023-03-11
C6428,453,High Risk,2023-12-11
C6429,840,Very Low Risk,2023-07-05
C6430,829,Very Low Risk,2023-04-28
C6431,388,High Risk,2023-08-18
C6432,526,High Risk,2023-07-11
C6433,819,Very Low Risk,2023-09-12
C6434,539,High Risk,2023-06-27
C6435,861,Very Low Risk,2023-07-15
C6436,385,High Risk,2023-10-18
C6437,429,High Risk,2023-07-09
C6438,888,Very Low Risk,2023-02-26
C6439,884,Very Low Risk,2023-07-03
C6440,417,High Risk,2023-12-05
C6441,495,High Risk,2023-11-07
C6442,501,High Risk,2023-02-26
C6443,611,Medium Risk,2023-12-15
C6444,556,Medium Risk,2023-07-27
C6445,753,Very Low Risk,2023-08-13
C6446,384,High Risk,2023-06-18
C6447,459,High Risk,2023-08-01
C6448,827,Very Low Risk,2023-02-19
C6449,481,High Risk,2023-08-10
C6450,546,High Risk,2023-09-25
C6451,380,High Risk,2023-08-27
C6452,655,Low Risk,2023-08-10
C6453,564,Medium Risk,2023-03-05
C6454,472,High Risk,2023-04-05
C6455,436,High Risk,2023-12-17
C6456,652,Low Risk,2023-10-18
C6457,508,High Risk,2023-05-02
C6458,356,High Risk,2023-01-10
C6459,584,Medium Risk,2023-11-14
C6460,539,High Risk,2023-07-10
C6461,413,High Risk,2023-07-09
C6462,488,High Risk,2023-06-28
C6463,389,High Risk,2023-01-24
C6464,681,Low Risk,2023-12-09
C6465,331,High Risk,2023-10-03
C6466,527,High Risk,2023-06-05
C6467,344,High Risk,2023-11-08
C6468,687,Low Risk,2023-04-17
C6469,391,High Risk,2023-03-13
C6470,321,High Risk,2023-11-18
C6471,506,High Risk,2023-09-19
C6472,370,High Risk,2023-06-14
C6473,750,Very Low Risk,2023-06-16
C6474,556,Medium Risk,2023-10-30
C6475,777,Very Low Risk,2023-08-03
C6476,684,Low Risk,2023-05-11
C6477,783,Very Low Risk,2023-06-22
C6478,882,Very Low Risk,2023-10-27
C6479,645,Medium Risk,2023-02-21
C6480,438,High Risk,2023-04-13
C6481,584,Medium Risk,2023-12-30
C6482,582,Medium Risk,2023-02-22
C6483,544,High Risk,2023-03-08
C6484,586,Medium Risk,2023-01-09
C6485,436,High Risk,2023-02-24
C6486,830,Very Low Risk,2023-03-11
C6487,569,Medium Risk,2023-09-06
C6488,671,Low Risk,2023-07-02
C6489,763,Very Low Risk,2023-11-23
C6490,724,Low Risk,2023-11-16
C6491,485,High Risk,2023-11-02
C6492,406,High Risk,2023-01-10
C6493,346,High Risk,2023-10-26
C6494,587,Medium Risk,2023-02-27
C6495,577,Medium Risk,2023-12-20
C6496,561,Medium Risk,2023-11-10
C6497,405,High Risk,2023-07-26
C6498,498,High Risk,2023-04-18
C6499,487,High Risk,2023-09-08
C6500,329,High Risk,2023-03-23
C6501,515,High Risk,2023-05-08
C6502,428,High Risk,2023-07-06
C6503,710,Low Risk,2023-05-20
C6504,733,Low Risk,2023-12-04
C6505,755,Very Low Risk,2023-10-23
C6506,590,Medium Risk,2023-05-12
C6507,493,High Risk,2023-08-16
C6508,376,High Risk,2023-11-27
C6509,776,Very Low Risk,2023-12-29
C6510,613,Medium Risk,2023-06-17
C6511,393,High Risk,2023-03-13
C6512,325,High Risk,2023-09-10
C6513,852,Very Low Risk,2023-10-13
C6514,841,Very Low Risk,2023-10-25
C6515,592,Medium Risk,2023-11-16
C6516,699,Low Risk,2023-11-30
C6517,374,High Risk,2023-02-15
C6518,384,High Risk,2023-11-21
C6519,787,Very Low Risk,2023-02-25
C6520,604,Medium Risk,2023-09-29
C6521,386,High Risk,2023-02-09
C6522,337,High Risk,2023-07-31
C6523,847,Very Low Risk,2023-03-18
C6524,401,High Risk,2023-03-04
C6525,595,Medium Risk,2023-10-16
C6526,438,High Risk,2023-03-01
C6527,822,Very Low Risk,2023-09-17
C6528,638,Medium Risk,2023-12-10
C6529,498,High Risk,2023-01-11
C6530,859,Very Low Risk,2023-11-29
C6531,469,High Risk,2023-08-21
C6532,700,Low Risk,2023-08-28
C6533,454,High Risk,2023-07-21
C6534,752,Very Low Risk,2023-05-11
C6535,639,Medium Risk,2023-06-21
C6536,427,High Risk,2023-10-02
C6537,844,Very Low Risk,2023-05-25
C6538,464,High Risk,2023-05-15
C6539,504,High Risk,2023-05-12
C6540,536,High Risk,2023-08-21
C6541,657,Low Risk,2023-02-17
C6542,797,Very Low Risk,2023-12-16
C6543,358,High Risk,2023-04-29
C6544,868,Very Low Risk,2023-10-05
C6545,304,High Risk,2023-10-12
C6546,795,Very Low Risk,2023-03-13
C6547,610,Medium Risk,2023-07-20
C6548,435,High Risk,2023-03-23
C6549,593,Medium Risk,2023-12-01
C6550,791,Very Low Risk,2023-12-03
C6551,898,Very Low Risk,2023-04-10
C6552,620,Medium Risk,2023-08-18
C6553,319,High Risk,2023-01-21
C6554,546,High Risk,2023-02-17
C6555,474,High Risk,2023-08-22
C6556,707,Low Risk,2023-10-31
C6557,412,High Risk,2023-05-12
C6558,631,Medium Risk,2023-02-02
C6559,854,Very Low Risk,2023-06-01
C6560,672,Low Risk,2023-08-13
C6561,488,High Risk,2023-03-31
C6562,328,High Risk,2023-10-06
C6563,691,Low Risk,2023-08-24
C6564,811,Very Low Risk,2023-01-10
C6565,803,Very Low Risk,2023-08-07
C6566,882,Very Low Risk,2023-05-16
C6567,746,Low Risk,2023-03-19
C6568,516,High Risk,2023-03-19
C6569,545,High Risk,2023-02-25
C6570,635,Medium Risk,2023-02-14
C6571,756,Very Low Risk,2023-12-27
C6572,834,Very Low Risk,2023-11-27
C6573,507,High Risk,2023-08-26
C6574,591,Medium Risk,2023-02-27
C6575,606,Medium Risk,2023-05-20
C6576,372,High Risk,2023-03-04
C6577,815,Very Low Risk,2023-01-22
C6578,830,Very Low Risk,2023-04-07
C6579,754,Very Low Risk,2023-01-04
C6580,606,Medium Risk,2023-05-10
C6581,772,Very Low Risk,2023-03-22
C6582,443,High Risk,2023-01-25
C6583,372,High Risk,2023-11-09
C6584,391,High Risk,2023-07-13
C6585,682,Low Risk,2023-08-24
C6586,310,High Risk,2023-01-15
C6587,440,High Risk,2023-11-23
C6588,357,High Risk,2023-01-26
C6589,748,Low Risk,2023-09-09
C6590,765,Very Low Risk,2023-09-29
C6591,608,Medium Risk,2023-03-03
C6592,403,High Risk,2023-06-03
C6593,382,High Risk,2023-04-08
C6594,826,Very Low Risk,2023-06-15
C6595,414,High Risk,2023-02-17
C6596,450,High Risk,2023-05-17
C6597,867,Very Low Risk,2023-04-13
C6598,626,Medium Risk,2023-06-22
C6599,393,High Risk,2023-05-09
C6600,619,Medium Risk,2023-08-31
C6601,565,Medium Risk,2023-05-07
C6602,471,High Risk,2023-01-10
C6603,507,High Risk,2023-07-21
C6604,452,High Risk,2023-03-21
C6605,398,High Risk,2023-01-31
C6606,887,Very Low Risk,2023-12-19
C6607,549,High Risk,2023-05-20
C6608,467,High Risk,2023-01-24
C6609,366,High Risk,2023-06-27
C6610,367,High Risk,2023-09-01
C6611,407,High Risk,2023-09-02
C6612,319,High Risk,2023-02-25
C6613,444,High Risk,2023-06-14
C6614,671,Low Risk,2023-07-11
C6615,525,High Risk,2023-02-14
C6616,520,High Risk,2023-01-09
C6617,315,High Risk,2023-04-04
C6618,701,Low Risk,2023-07-07
C6619,708,Low Risk,2023-11-17
C6620,493,High Risk,2023-04-23
C6621,492,High Risk,2023-01-26
C6622,345,High Risk,2023-09-11
C6623,752,Very Low Risk,2023-07-22
C6624,871,Very Low Risk,2023-02-11
C6625,620,Medium Risk,2023-06-24
C6626,459,High Risk,2023-10-23
C6627,757,Very Low Risk,2023-12-11
C6628,642,Medium Risk,2023-10-08
C6629,445,High Risk,2023-08-21
C6630,724,Low Risk,2023-02-03
C6631,464,High Risk,2023-09-02
C6632,852,Very Low Risk,2023-11-10
C6633,598,Medium Risk,2023-06-23
C6634,566,Medium Risk,2023-07-26
C6635,331,High Risk,2023-04-18
C6636,649,Medium Risk,2023-05-10
C6637,384,High Risk,2023-02-06
C6638,509,High Risk,2023-07-28
C6639,465,High Risk,2023-04-19
C6640,344,High Risk,2023-10-08
C6641,668,Low Risk,2023-09-14
C6642,310,High Risk,2023-02-01
C6643,370,High Risk,2023-12-28
C6644,668,Low Risk,2023-11-09
C6645,872,Very Low Risk,2023-02-14
C6646,472,High Risk,2023-08-23
C6647,712,Low Risk,2023-08-28
C6648,729,Low Risk,2023-02-28
C6649,761,Very Low Risk,2023-08-03
C6650,449,High Risk,2023-09-30
C6651,894,Very Low Risk,2023-07-13
C6652,665,Low Risk,2023-10-12
C6653,431,High Risk,2023-07-16
C6654,482,High Risk,2023-12-27
C6655,725,Low Risk,2023-01-27
C6656,787,Very Low Risk,2023-09-09
C6657,607,Medium Risk,2023-07-02
C6658,507,High Risk,2023-03-23
C6659,333,High Risk,2023-01-14
C6660,468,High Risk,2023-11-23
C6661,365,High Risk,2023-07-10
C6662,492,High Risk,2023-10-31
C6663,563,Medium Risk,2023-11-21
C6664,792,Very Low Risk,2023-04-14
C6665,793,Very Low Risk,2023-06-28
C6666,362,High Risk,2023-04-19
C6667,366,High Risk,2023-11-16
C6668,407,High Risk,2023-03-31
C6669,404,High Risk,2023-05-08
C6670,770,Very Low Risk,2023-10-14
C6671,690,Low Risk,2023-01-03
C6672,895,Very Low Risk,2023-10-12
C6673,521,High Risk,2023-12-02
C6674,771,Very Low Risk,2023-03-06
C6675,378,High Risk,2023-04-10
C6676,382,High Risk,2023-01-28
C6677,716,Low Risk,2023-05-06
C6678,872,Very Low Risk,2023-02-06
C6679,728,Low Risk,2023-03-26
C6680,379,High Risk,2023-01-22
C6681,394,High Risk,2023-12-04
C6682,372,High Risk,2023-07-11
C6683,729,Low Risk,2023-11-01
C6684,450,High Risk,2023-04-30
C6685,460,High Risk,2023-11-04
C6686,456,High Risk,2023-07-04
C6687,479,High Risk,2023-12-06
C6688,459,High Risk,2023-01-08
C6689,580,Medium Risk,2023-11-22
C6690,315,High Risk,2023-07-07
C6691,381,High Risk,2023-10-21
C6692,533,High Risk,2023-04-27
C6693,506,High Risk,2023-09-27
C6694,679,Low Risk,2023-11-28
C6695,465,High Risk,2023-12-26
C6696,434,High Risk,2023-05-07
C6697,332,High Risk,2023-06-25
C6698,503,High Risk,2023-07-05
C6699,393,High Risk,2023-08-31
C6700,859,Very Low Risk,2023-03-10
C6701,370,High Risk,2023-08-21
C6702,393,High Risk,2023-04-09
C6703,813,Very Low Risk,2023-09-22
C6704,742,Low Risk,2023-02-24
C6705,436,High Risk,2023-04-12
C6706,481,High Risk,2023-09-09
C6707,859,Very Low Risk,2023-09-26
C6708,480,High Risk,2023-10-25
C6709,558,Medium Risk,2023-01-15
C6710,767,Very Low Risk,2023-10-25
C6711,636,Medium Risk,2023-12-10
C6712,635,Medium Risk,2023-10-22
C6713,693,Low Risk,2023-08-15
C6714,888,Very Low Risk,2023-11-14
C6715,537,High Risk,2023-09-10
C6716,789,Very Low Risk,2023-03-02
C6717,356,High Risk,2023-03-23
C6718,848,Very Low Risk,2023-10-11
C6719,476,High Risk,2023-05-25
C6720,580,Medium Risk,2023-03-29
C6721,355,High Risk,2023-05-22
C6722,793,Very Low Risk,2023-01-22
C6723,395,High Risk,2023-06-24
C6724,837,Very Low Risk,2023-02-28
C6725,586,Medium Risk,2023-01-08
C6726,487,High Risk,2023-12-29
C6727,663,Low Risk,2023-11-04
C6728,312,High Risk,2023-07-03
C6729,866,Very Low Risk,2023-07-07
C6730,414,High Risk,2023-12-09
C6731,637,Medium Risk,2023-08-16
C6732,310,High Risk,2023-04-29
C6733,809,Very Low Risk,2023-02-23
C6734,473,High Risk,2023-01-31
C6735,429,High Risk,2023-06-27
C6736,428,High Risk,2023-08-28
C6737,897,Very Low Risk,2023-02-21
C6738,351,High Risk,2023-03-12
C6739,496,High Risk,2023-03-11
C6740,331,High Risk,2023-05-23
C6741,659,Low Risk,2023-01-17
C6742,383,High Risk,2023-01-14
C6743,857,Very Low Risk,2023-06-27
C6744,421,High Risk,2023-06-11
C6745,481,High Risk,2023-07-22
C6746,528,High Risk,2023-10-10
C6747,885,Very Low Risk,2023-08-25
C6748,683,Low Risk,2023-04-12
C6749,428,High Risk,2023-02-16
C6750,548,High Risk,2023-10-14
C6751,439,High Risk,2023-08-02
C6752,789,Very Low Risk,2023-02-05
C6753,827,Very Low Risk,2023-01-16
C6754,883,Very Low Risk,2023-07-20
C6755,470,High Risk,2023-03-12
C6756,676,Low Risk,2023-12-08
C6757,574,Medium Risk,2023-05-17
C6758,614,Medium Risk,2023-09-01
C6759,490,High Risk,2023-01-02
C6760,726,Low Risk,2023-03-23
C6761,534,High Risk,2023-11-13
C6762,756,Very Low Risk,2023-03-12
C6763,725,Low Risk,2023-03-29
C6764,380,High Risk,2023-11-21
C6765,379,High Risk,2023-01-15
C6766,863,Very Low Risk,2023-05-04
C6767,891,Very Low Risk,2023-03-11
C6768,581,Medium Risk,2023-11-13
C6769,864,Very Low Risk,2023-02-11
C6770,415,High Risk,2023-11-14
C6771,795,Very Low Risk,2023-11-08
C6772,374,High Risk,2023-09-03
C6773,317,High Risk,2023-10-21
C6774,493,High Risk,2023-07-18
C6775,422,High Risk,2023-11-17
C6776,474,High Risk,2023-07-09
C6777,541,High Risk,2023-03-08
C6778,482,High Risk,2023-04-03
C6779,787,Very Low Risk,2023-12-19
C6780,617,Medium Risk,2023-07-08
C6781,685,Low Risk,2023-07-08
C6782,504,High Risk,2023-02-02
C6783,700,Low Risk,2023-01-16
C6784,571,Medium Risk,2023-05-04
C6785,560,Medium Risk,2023-11-04
C6786,805,Very Low Risk,2023-08-10
C6787,850,Very Low Risk,2023-07-26
C6788,789,Very Low Risk,2023-10-17
C6789,471,High Risk,2023-05-01
C6790,899,Very Low Risk,2023-03-09
C6791,725,Low Risk,2023-12-11
C6792,337,High Risk,2023-11-12
C6793,674,Low Risk,2023-06-18
C6794,644,Medium Risk,2023-04-23
C6795,695,Low Risk,2023-11-24
C6796,842,Very Low Risk,2023-04-20
C6797,361,High Risk,2023-06-29
C6798,880,Very Low Risk,2023-12-19
C6799,680,Low Risk,2023-12-17
C6800,607,Medium Risk,2023-04-26
C6801,320,High Risk,2023-04-13
C6802,444,High Risk,2023-07-20
C6803,359,High Risk,2023-04-10
C6804,413,High Risk,2023-09-07
C6805,329,High Risk,2023-04-24
C6806,763,Very Low Risk,2023-04-23
C6807,867,Very Low Risk,2023-03-20
C6808,534,High Risk,2023-12-15
C6809,442,High Risk,2023-10-01
C6810,425,High Risk,2023-10-02
C6811,399,High Risk,2023-04-01
C6812,714,Low Risk,2023-11-13
C6813,868,Very Low Risk,2023-03-24
C6814,632,Medium Risk,2023-06-13
C6815,588,Medium Risk,2023-02-22
C6816,414,High Risk,2023-05-26
C6817,603,Medium Risk,2023-05-21
C6818,347,High Risk,2023-05-12
C6819,603,Medium Risk,2023-04-26
C6820,419,High Risk,2023-06-18
C6821,868,Very Low Risk,2023-06-20
C6822,525,High Risk,2023-08-18
C6823,318,High Risk,2023-12-30
C6824,873,Very Low Risk,2023-01-21
C6825,496,High Risk,2023-04-11
C6826,772,Very Low Risk,2023-08-30
C6827,371,High Risk,2023-10-08
C6828,573,Medium Risk,2023-08-23
C6829,330,High Risk,2023-01-29
C6830,802,Very Low Risk,2023-03-21
C6831,762,Very Low Risk,2023-02-09
C6832,812,Very Low Risk,2023-12-14
C6833,484,High Risk,2023-10-07
C6834,566,Medium Risk,2023-08-15
C6835,323,High Risk,2023-01-09
C6836,870,Very Low Risk,2023-05-28
C6837,529,High Risk,2023-12-23
C6838,522,High Risk,2023-12-20
C6839,739,Low Risk,2023-12-18
C6840,421,High Risk,2023-04-10
C6841,628,Medium Risk,2023-11-17
C6842,485,High Risk,2023-09-16
C6843,757,Very Low Risk,2023-01-05
C6844,520,High Risk,2023-07-13
C6845,341,High Risk,2023-05-14
C6846,303,High Risk,2023-06-11
C6847,887,Very Low Risk,2023-05-08
C6848,354,High Risk,2023-10-25
C6849,565,Medium Risk,2023-07-23
C6850,384,High Risk,2023-05-28
C6851,717,Low Risk,2023-11-21
C6852,315,High Risk,2023-03-28
C6853,570,Medium Risk,2023-08-17
C6854,500,High Risk,2023-07-20
C6855,458,High Risk,2023-06-12
C6856,353,High Risk,2023-11-23
C6857,548,High Risk,2023-02-03
C6858,363,High Risk,2023-06-02
C6859,593,Medium Risk,2023-11-08
C6860,860,Very Low Risk,2023-10-24
C6861,620,Medium Risk,2023-12-14
C6862,686,Low Risk,2023-06-14
C6863,824,Very Low Risk,2023-07-26
C6864,646,Medium Risk,2023-04-04
C6865,712,Low Risk,2023-09-21
C6866,485,High Risk,2023-07-29
C6867,748,Low Risk,2023-08-21
C6868,472,High Risk,2023-12-15
C6869,499,High Risk,2023-10-20
C6870,389,High Risk,2023-11-11
C6871,422,High Risk,2023-04-14
C6872,593,Medium Risk,2023-10-03
C6873,328,High Risk,2023-06-13
C6874,323,High Risk,2023-01-04
C6875,344,High Risk,2023-01-01
C6876,776,Very Low Risk,2023-04-20
C6877,816,Very Low Risk,2023-12-22
C6878,750,Very Low Risk,2023-12-21
C6879,848,Very Low Risk,2023-07-16
C6880,815,Very Low Risk,2023-07-16
C6881,867,Very Low Risk,2023-07-24
C6882,372,High Risk,2023-07-28
C6883,373,High Risk,2023-07-03
C6884,405,High Risk,2023-02-19
C6885,807,Very Low Risk,2023-01-12
C6886,781,Very Low Risk,2023-07-28
C6887,778,Very Low Risk,2023-07-11
C6888,591,Medium Risk,2023-08-27
C6889,677,Low Risk,2023-10-17
C6890,719,Low Risk,2023-12-02
C6891,637,Medium Risk,2023-10-21
C6892,690,Low Risk,2023-03-07
C6893,471,High Risk,2023-05-17
C6894,821,Very Low Risk,2023-04-27
C6895,414,High Risk,2023-09-18
C6896,314,High Risk,2023-05-05
C6897,836,Very Low Risk,2023-03-09
C6898,432,High Risk,2023-12-24
C6899,394,High Risk,2023-05-09
C6900,819,Very Low Risk,2023-04-01
C6901,505,High Risk,2023-05-02
C6902,501,High Risk,2023-04-09
C6903,435,High Risk,2023-09-30
C6904,316,High Risk,2023-08-27
C6905,617,Medium Risk,2023-10-07
C6906,381,High Risk,2023-10-06
C6907,732,Low Risk,2023-02-18
C6908,716,Low Risk,2023-06-12
C6909,701,Low Risk,2023-08-20
C6910,571,Medium Risk,2023-11-23
C6911,379,High Risk,2023-10-27
C6912,803,Very Low Risk,2023-12-19
C6913,716,Low Risk,2023-02-05
C6914,446,High Risk,2023-12-19
C6915,522,High Risk,2023-10-15
C6916,562,Medium Risk,2023-04-11
C6917,371,High Risk,2023-08-30
C6918,857,Very Low Risk,2023-01-19
C6919,384,High Risk,2023-06-27
C6920,454,High Risk,2023-05-20
C6921,823,Very Low Risk,2023-09-26
C6922,800,Very Low Risk,2023-06-30
C6923,435,High Risk,2023-04-20
C6924,447,High Risk,2023-03-20
C6925,765,Very Low Risk,2023-01-15
C6926,568,Medium Risk,2023-05-04
C6927,334,High Risk,2023-11-24
C6928,836,Very Low Risk,2023-09-14
